YEAR,MONTH,DAY,HOUR,DAY_OF_WEEK,WEEKEND,WEEKDAY,SEASON,HOLIDAY,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION,DATE
2018,7,8,10,6,1,0,0,0,22.8,15.5,63.0,12.0,23.617730172837163,2018-07-08
2018,7,8,11,6,1,0,0,0,24.6,13.7,50.0,13.0,25.75137725486102,2018-07-08
2018,7,8,12,6,1,0,0,0,25.1,13.0,46.0,16.0,26.284273001456725,2018-07-08
2018,7,8,13,6,1,0,0,0,26.0,13.7,46.0,15.0,27.40859806129835,2018-07-08
2018,7,8,14,6,1,0,0,0,26.7,14.6,47.0,15.0,28.265419086827702,2018-07-08
2018,7,8,15,6,1,0,0,0,27.3,14.9,46.0,12.0,29.029348096742776,2018-07-08
2018,7,8,16,6,1,0,0,0,27.4,11.9,38.0,11.0,29.160015299597802,2018-07-08
2018,7,8,17,6,1,0,0,0,27.7,13.8,42.0,23.0,29.447205200767502,2018-07-08
2018,7,8,18,6,1,0,0,0,27.4,10.2,34.0,19.0,29.092163771894352,2018-07-08
2018,7,8,19,6,1,0,0,0,26.3,10.4,36.0,16.0,27.760726015461653,2018-07-08
2018,7,8,20,6,1,0,0,0,24.6,9.4,38.0,13.0,25.75137725486102,2018-07-08
2018,7,8,21,6,1,0,0,0,21.0,10.2,50.0,11.0,21.51570382353414,2018-07-08
2018,7,8,22,6,1,0,0,0,20.0,10.7,55.0,10.0,20.39768718863401,2018-07-08
2018,7,8,23,6,1,0,0,0,16.7,11.2,70.0,12.0,16.281981431542892,2018-07-08
2018,7,8,24,6,1,0,0,0,16.0,11.3,74.0,9.0,15.776660589988861,2018-07-08
2018,7,9,1,0,0,1,0,0,15.6,11.8,78.0,9.0,15.306246019668967,2018-07-09
2018,7,9,2,0,0,1,0,0,15.2,12.8,86.0,9.0,14.835831449349078,2018-07-09
2018,7,9,3,0,0,1,0,0,14.7,12.5,87.0,9.0,14.247813236449218,2018-07-09
2018,7,9,4,0,0,1,0,0,13.7,12.0,89.0,8.0,13.229331846394608,2018-07-09
2018,7,9,5,0,0,1,0,0,14.3,12.6,89.0,8.0,13.928641364619374,2018-07-09
2018,7,9,6,0,0,1,0,0,12.5,11.8,95.0,9.0,11.660533099689822,2018-07-09
2018,7,9,7,0,0,1,0,0,15.4,14.1,92.0,8.0,15.210708814698105,2018-07-09
2018,7,9,8,0,0,1,0,0,18.6,15.7,83.0,9.0,18.83435529706815,2018-07-09
2018,7,9,9,0,0,1,0,0,21.8,16.4,71.0,13.0,22.36285242864154,2018-07-09
2018,7,9,10,0,0,1,0,0,24.1,16.6,62.0,14.0,25.113661261484623,2018-07-09
2018,7,9,11,0,0,1,0,0,26.4,16.9,55.0,13.0,27.929714643144965,2018-07-09
2018,7,9,12,0,0,1,0,0,28.3,14.6,43.0,23.0,30.207595129020277,2018-07-09
2018,7,9,13,0,0,1,0,0,28.8,13.3,38.0,25.0,30.842344672032954,2018-07-09
2018,7,9,14,0,0,1,0,0,29.5,13.4,36.0,20.0,31.716441860744805,2018-07-09
2018,7,9,15,0,0,1,0,0,30.4,13.3,34.0,21.0,32.85264633367415,2018-07-09
2018,7,9,16,0,0,1,0,0,30.2,15.4,40.0,19.0,32.5854505488125,2018-07-09
2018,7,9,17,0,0,1,0,0,30.1,15.2,40.0,27.0,32.51299793765542,2018-07-09
2018,7,9,18,0,0,1,0,0,29.1,16.4,46.0,22.0,31.2194803045951,2018-07-09
2018,7,9,19,0,0,1,0,0,27.0,16.2,51.0,21.0,28.575941356456305,2018-07-09
2018,7,9,20,0,0,1,0,0,25.2,16.2,57.0,21.0,26.311803427340976,2018-07-09
2018,7,9,21,0,0,1,0,0,22.9,15.9,65.0,13.0,23.69405861037062,2018-07-09
2018,7,9,22,0,0,1,0,0,21.4,15.9,70.0,10.0,22.057550805375072,2018-07-09
2018,7,9,23,0,0,1,0,0,21.1,15.9,72.0,6.0,22.042622028231186,2018-07-09
2018,7,9,24,0,0,1,0,0,19.8,16.0,78.0,10.0,20.160563814813862,2018-07-09
2018,7,10,1,1,0,1,0,0,19.5,16.5,82.0,9.0,19.892788080287897,2018-07-10
2018,7,10,2,1,0,1,0,0,18.6,16.4,86.0,10.0,18.73782357189295,2018-07-10
2018,7,10,3,1,0,1,0,0,18.4,16.6,89.0,11.0,18.410202286383267,2018-07-10
2018,7,10,4,1,0,1,0,0,18.2,16.6,90.0,8.0,18.474153233080322,2018-07-10
2018,7,10,5,1,0,1,0,0,18.3,16.5,89.0,9.0,18.481544369328226,2018-07-10
2018,7,10,6,1,0,1,0,0,18.3,16.7,90.0,8.0,18.590704819451116,2018-07-10
2018,7,10,7,1,0,1,0,0,19.4,16.6,84.0,9.0,19.77518443770792,2018-07-10
2018,7,10,8,1,0,1,0,0,20.9,14.7,67.0,10.0,21.464742370824695,2018-07-10
2018,7,10,9,1,0,1,0,0,23.3,15.1,59.0,8.0,24.418284137990796,2018-07-10
2018,7,10,10,1,0,1,0,0,24.6,16.4,60.0,9.0,25.8905738518665,2018-07-10
2018,7,10,11,1,0,1,0,0,26.9,15.6,49.0,9.0,28.59545763120586,2018-07-10
2018,7,10,12,1,0,1,0,0,28.3,11.7,35.0,16.0,30.22148103880321,2018-07-10
2018,7,10,13,1,0,1,0,0,28.6,9.8,30.0,22.0,30.588142389721607,2018-07-10
2018,7,10,14,1,0,1,0,0,28.9,10.2,31.0,15.0,30.958285167062808,2018-07-10
2018,7,10,15,1,0,1,0,0,28.5,9.5,30.0,28.0,30.45737528274814,2018-07-10
2018,7,10,16,1,0,1,0,0,28.3,10.2,32.0,18.0,30.21706235899919,2018-07-10
2018,7,10,17,1,0,1,0,0,28.2,11.7,35.0,7.0,30.134875248089475,2018-07-10
2018,7,10,18,1,0,1,0,0,26.3,12.8,43.0,14.0,27.791757704622363,2018-07-10
2018,7,10,19,1,0,1,0,0,25.1,12.1,44.0,21.0,26.186017986834567,2018-07-10
2018,7,10,20,1,0,1,0,0,24.5,10.5,41.0,21.0,25.431305343796126,2018-07-10
2018,7,10,21,1,0,1,0,0,21.3,10.2,49.0,12.0,21.81385753153529,2018-07-10
2018,7,10,22,1,0,1,0,0,20.6,9.6,49.0,20.0,20.566200513264164,2018-07-10
2018,7,10,23,1,0,1,0,0,20.1,10.0,52.0,20.0,19.939782460034913,2018-07-10
2018,7,10,24,1,0,1,0,0,19.1,10.7,57.0,16.0,18.902007931432067,2018-07-10
2018,7,11,1,2,0,1,0,0,17.8,10.8,63.0,14.0,17.444566901590164,2018-07-11
2018,7,11,2,2,0,1,0,0,18.2,11.1,63.0,14.0,17.931493527615206,2018-07-11
2018,7,11,3,2,0,1,0,0,17.9,10.7,62.0,14.0,17.56629855809642,2018-07-11
2018,7,11,4,2,0,1,0,0,17.0,10.6,66.0,12.0,16.642755959803267,2018-07-11
2018,7,11,5,2,0,1,0,0,16.2,10.5,69.0,12.0,15.680690551108933,2018-07-11
2018,7,11,6,2,0,1,0,0,15.2,10.6,74.0,9.0,14.835831449349078,2018-07-11
2018,7,11,7,2,0,1,0,0,17.5,12.1,70.0,9.0,17.540715228688445,2018-07-11
2018,7,11,8,2,0,1,0,0,19.8,13.2,65.0,10.0,20.160563814813862,2018-07-11
2018,7,11,9,2,0,1,0,0,21.5,13.2,59.0,14.0,21.948638192321827,2018-07-11
2018,7,11,10,2,0,1,0,0,23.1,11.5,48.0,13.0,23.936096097957726,2018-07-11
2018,7,11,11,2,0,1,0,0,23.5,10.0,42.0,7.0,24.711893099584668,2018-07-11
2018,7,11,12,2,0,1,0,0,24.3,9.8,40.0,9.0,25.537762924126575,2018-07-11
2018,7,11,13,2,0,1,0,0,24.9,10.8,41.0,17.0,26.01545691820877,2018-07-11
2018,7,11,14,2,0,1,0,0,25.6,11.0,39.0,13.0,26.961564692796546,2018-07-11
2018,7,11,15,2,0,1,0,0,25.6,12.0,42.0,0.0,28.8,2018-07-11
2018,7,11,16,2,0,1,0,0,25.1,11.1,41.0,9.0,26.47859206476636,2018-07-11
2018,7,11,17,2,0,1,0,0,26.2,10.4,37.0,15.0,27.653404068592444,2018-07-11
2018,7,11,18,2,0,1,0,0,25.6,10.4,38.0,7.0,27.13492767657618,2018-07-11
2018,7,11,19,2,0,1,0,0,25.1,9.9,38.0,11.0,26.41284086288742,2018-07-11
2018,7,11,20,2,0,1,0,0,24.0,11.5,45.0,7.0,25.288806094106455,2018-07-11
2018,7,11,21,2,0,1,0,0,21.9,12.8,56.0,8.0,22.786561928799678,2018-07-11
2018,7,11,22,2,0,1,0,0,20.2,13.0,63.0,5.0,21.144746166614475,2018-07-11
2018,7,11,23,2,0,1,0,0,18.4,12.7,69.0,7.0,18.827380555462426,2018-07-11
2018,7,11,24,2,0,1,0,0,16.9,12.7,76.0,7.0,17.09664157189706,2018-07-11
2018,7,12,1,3,0,1,0,0,17.0,12.4,74.0,8.0,17.075534196630798,2018-07-12
2018,7,12,2,3,0,1,0,0,15.9,12.3,79.0,8.0,15.79346674655207,2018-07-12
2018,7,12,3,3,0,1,0,0,16.5,11.7,73.0,9.0,16.364678802888722,2018-07-12
2018,7,12,4,3,0,1,0,0,15.2,11.9,81.0,0.0,22.43,2018-07-12
2018,7,12,5,3,0,1,0,0,13.6,10.4,81.0,7.0,13.289015808053255,2018-07-12
2018,7,12,6,3,0,1,0,0,12.6,10.5,87.0,5.0,12.591296021845839,2018-07-12
2018,7,12,7,3,0,1,0,0,15.4,12.8,85.0,6.0,15.540985599948776,2018-07-12
2018,7,12,8,3,0,1,0,0,20.1,12.6,62.0,8.0,20.6886333741254,2018-07-12
2018,7,12,9,3,0,1,0,0,22.5,11.2,48.0,10.0,23.361729361385912,2018-07-12
2018,7,12,10,3,0,1,0,0,24.0,12.0,46.0,5.0,25.42147123899879,2018-07-12
2018,7,12,11,3,0,1,0,0,25.1,11.1,41.0,7.0,26.55801468205439,2018-07-12
2018,7,12,12,3,0,1,0,0,25.5,11.3,41.0,3.0,27.237505738639566,2018-07-12
2018,7,12,13,3,0,1,0,0,26.4,11.0,38.0,9.0,28.007439418306,2018-07-12
2018,7,12,14,3,0,1,0,0,27.2,11.8,38.0,10.0,28.934128646159486,2018-07-12
2018,7,12,15,3,0,1,0,0,27.5,11.1,35.0,6.0,29.342705035425467,2018-07-12
2018,7,12,16,3,0,1,0,0,27.5,12.3,38.0,5.0,29.36056012145803,2018-07-12
2018,7,12,17,3,0,1,0,0,27.9,10.8,34.0,10.0,29.764060454530018,2018-07-12
2018,7,12,18,3,0,1,0,0,27.2,11.9,38.0,19.0,28.842643287828775,2018-07-12
2018,7,12,19,3,0,1,0,0,26.2,11.5,39.0,16.0,27.637688264294574,2018-07-12
2018,7,12,20,3,0,1,0,0,24.4,12.7,47.0,8.0,25.700351588069523,2018-07-12
2018,7,12,21,3,0,1,0,0,23.2,13.5,54.0,5.0,24.52110806586525,2018-07-12
2018,7,12,22,3,0,1,0,0,22.8,13.0,53.0,4.0,24.176639487169027,2018-07-12
2018,7,12,23,3,0,1,0,0,22.4,13.0,55.0,7.0,23.442684511636735,2018-07-12
2018,7,12,24,3,0,1,0,0,21.6,13.4,59.0,4.0,22.84768381200164,2018-07-12
2018,7,13,1,4,0,1,0,0,20.6,15.0,70.0,8.0,21.27139130597937,2018-07-13
2018,7,13,2,4,0,1,0,0,21.3,14.0,63.0,5.0,22.38274552967309,2018-07-13
2018,7,13,3,4,0,1,0,0,19.4,15.9,80.0,8.0,19.87277226952984,2018-07-13
2018,7,13,4,4,0,1,0,0,19.9,14.1,69.0,4.0,20.964996605514507,2018-07-13
2018,7,13,5,4,0,1,0,0,18.9,14.2,74.0,4.0,19.857533542875018,2018-07-13
2018,7,13,6,4,0,1,0,0,19.5,12.7,64.0,0.0,25.06375,2018-07-13
2018,7,13,7,4,0,1,0,0,19.0,14.1,73.0,3.0,20.183727032988433,2018-07-13
2018,7,13,8,4,0,1,0,0,21.5,14.3,63.0,6.0,22.49887721618083,2018-07-13
2018,7,13,9,4,0,1,0,0,24.1,16.1,61.0,5.0,25.534016635640487,2018-07-13
2018,7,13,10,4,0,1,0,0,25.5,16.9,58.0,9.0,26.94900663508625,2018-07-13
2018,7,13,11,4,0,1,0,0,27.0,15.2,48.0,14.0,28.64387930016619,2018-07-13
2018,7,13,12,4,0,1,0,0,28.1,17.0,51.0,12.0,29.99141350543711,2018-07-13
2018,7,13,13,4,0,1,0,0,29.5,16.0,43.0,13.0,31.681295700745103,2018-07-13
2018,7,13,14,4,0,1,0,0,28.8,13.7,39.0,19.0,30.838807160353426,2018-07-13
2018,7,13,15,4,0,1,0,0,29.2,14.6,40.0,15.0,31.325494178003964,2018-07-13
2018,7,13,16,4,0,1,0,0,28.5,12.9,38.0,13.0,30.471108262809576,2018-07-13
2018,7,13,17,4,0,1,0,0,28.1,10.9,34.0,16.0,29.975405536469058,2018-07-13
2018,7,13,18,4,0,1,0,0,28.8,13.0,37.0,19.0,30.838807160353426,2018-07-13
2018,7,13,19,4,0,1,0,0,28.3,13.3,39.0,15.0,30.223867145180506,2018-07-13
2018,7,13,20,4,0,1,0,0,26.6,13.1,43.0,13.0,28.171752130732074,2018-07-13
2018,7,13,21,4,0,1,0,0,24.5,14.2,52.0,8.0,25.816903174440313,2018-07-13
2018,7,13,22,4,0,1,0,0,22.6,15.6,64.0,10.0,23.480291048295985,2018-07-13
2018,7,13,23,4,0,1,0,0,21.4,16.9,75.0,13.0,21.878777453467325,2018-07-13
2018,7,13,24,4,0,1,0,0,21.7,17.5,77.0,11.0,22.351800391228597,2018-07-13
2018,7,14,1,5,1,0,0,0,19.9,17.0,83.0,10.0,20.279125501723932,2018-07-14
2018,7,14,2,5,1,0,0,0,19.2,16.6,84.0,9.0,19.539977152547976,2018-07-14
2018,7,14,3,5,1,0,0,0,18.7,16.4,86.0,10.0,18.856385258803023,2018-07-14
2018,7,14,4,5,1,0,0,0,18.2,16.0,86.0,10.0,18.263576824252638,2018-07-14
2018,7,14,5,5,1,0,0,0,18.3,16.4,89.0,11.0,18.290759919569773,2018-07-14
2018,7,14,6,5,1,0,0,0,18.1,16.4,90.0,11.0,18.051875185942784,2018-07-14
2018,7,14,7,5,1,0,0,0,19.6,16.9,84.0,8.0,20.105875442271433,2018-07-14
2018,7,14,8,5,1,0,0,0,21.2,17.8,80.0,5.0,22.2702001330314,2018-07-14
2018,7,14,9,5,1,0,0,0,23.9,18.7,72.0,8.0,25.117593656215554,2018-07-14
2018,7,14,10,5,1,0,0,0,25.7,18.8,65.0,8.0,27.215522210889837,2018-07-14
2018,7,14,11,5,1,0,0,0,26.4,19.3,64.0,0.0,29.29,2018-07-14
2018,7,14,12,5,1,0,0,0,26.7,20.1,66.0,9.0,28.360250346045923,2018-07-14
2018,7,14,13,5,1,0,0,0,26.0,20.4,71.0,7.0,27.596458072193613,2018-07-14
2018,7,14,14,5,1,0,0,0,26.1,19.9,68.0,11.0,27.607264531022377,2018-07-14
2018,7,14,15,5,1,0,0,0,22.9,20.9,89.0,13.0,23.69405861037062,2018-07-14
2018,7,14,16,5,1,0,0,0,23.2,21.6,91.0,7.0,24.36574530287159,2018-07-14
2018,7,14,17,5,1,0,0,0,24.3,21.8,86.0,19.0,25.22459626887784,2018-07-14
2018,7,14,18,5,1,0,0,0,23.2,19.0,77.0,12.0,24.098762877184328,2018-07-14
2018,7,14,19,5,1,0,0,0,23.2,18.6,75.0,13.0,24.05711484175128,2018-07-14
2018,7,14,20,5,1,0,0,0,22.5,19.0,80.0,8.0,23.485871447024447,2018-07-14
2018,7,14,21,5,1,0,0,0,21.9,19.0,83.0,12.0,22.535406588056038,2018-07-14
2018,7,14,22,5,1,0,0,0,21.0,18.8,88.0,8.0,21.737597651462544,2018-07-14
2018,7,14,23,5,1,0,0,0,20.0,19.0,93.0,10.0,20.39768718863401,2018-07-14
2018,7,14,24,5,1,0,0,0,19.6,18.9,96.0,8.0,20.105875442271433,2018-07-14
2018,7,15,1,6,1,0,0,0,19.8,19.2,97.0,7.0,20.442736940123435,2018-07-15
2018,7,15,2,6,1,0,0,0,20.7,19.5,93.0,8.0,21.38794289235016,2018-07-15
2018,7,15,3,6,1,0,0,0,20.4,19.4,94.0,9.0,20.951220863507647,2018-07-15
2018,7,15,4,6,1,0,0,0,20.0,19.2,95.0,9.0,20.480806293187758,2018-07-15
2018,7,15,5,6,1,0,0,0,20.0,19.2,96.0,4.0,21.075742911778455,2018-07-15
2018,7,15,6,6,1,0,0,0,19.7,19.1,96.0,3.0,20.943364739750862,2018-07-15
2018,7,15,7,6,1,0,0,0,21.0,20.0,94.0,0.0,25.9825,2018-07-15
2018,7,15,8,6,1,0,0,0,23.3,20.5,84.0,4.0,24.730371018488768,2018-07-15
2018,7,15,9,6,1,0,0,0,24.5,21.3,82.0,5.0,25.984198222207255,2018-07-15
2018,7,15,10,6,1,0,0,0,25.8,21.1,75.0,4.0,27.499028675087494,2018-07-15
2018,7,15,11,6,1,0,0,0,26.3,20.6,70.0,4.0,28.052760206407235,2018-07-15
2018,7,15,12,6,1,0,0,0,27.7,21.5,68.0,4.0,29.60320849410252,2018-07-15
2018,7,15,13,6,1,0,0,0,28.3,21.8,67.0,12.0,30.231929857610687,2018-07-15
2018,7,15,14,6,1,0,0,0,29.0,21.4,63.0,5.0,31.04874107108342,2018-07-15
2018,7,15,15,6,1,0,0,0,29.8,21.1,59.0,10.0,32.016732505821466,2018-07-15
2018,7,15,16,6,1,0,0,0,29.2,20.7,60.0,9.0,31.300341410545233,2018-07-15
2018,7,15,17,6,1,0,0,0,28.5,21.2,64.0,12.0,30.472446209784273,2018-07-15
2018,7,15,18,6,1,0,0,0,28.8,21.6,65.0,10.0,30.831115636720696,2018-07-15
2018,7,15,19,6,1,0,0,0,27.8,21.2,67.0,7.0,29.67334485247205,2018-07-15
2018,7,15,20,6,1,0,0,0,27.3,21.2,69.0,5.0,29.135469328174647,2018-07-15
2018,7,15,21,6,1,0,0,0,24.9,21.6,81.0,8.0,26.283109519923492,2018-07-15
2018,7,15,22,6,1,0,0,0,23.6,21.4,87.0,5.0,24.971289652432024,2018-07-15
2018,7,15,23,6,1,0,0,0,21.6,20.3,92.0,7.0,22.519623720401874,2018-07-15
2018,7,15,24,6,1,0,0,0,22.2,21.0,93.0,8.0,23.136216687912068,2018-07-15
2018,7,16,1,0,0,1,0,0,21.7,20.8,95.0,5.0,22.832927116239862,2018-07-16
2018,7,16,2,0,0,1,0,0,20.9,20.7,99.0,7.0,21.711945528071368,2018-07-16
2018,7,16,3,0,0,1,0,0,20.5,20.4,99.0,5.0,21.482382356539553,2018-07-16
2018,7,16,4,0,0,1,0,0,20.3,20.2,99.0,7.0,21.019649934645223,2018-07-16
2018,7,16,5,0,0,1,0,0,20.5,20.3,99.0,7.0,21.250415132453934,2018-07-16
2018,7,16,6,0,0,1,0,0,20.3,20.1,99.0,4.0,21.407981830570307,2018-07-16
2018,7,16,7,0,0,1,0,0,21.4,21.1,98.0,4.0,22.626191199473737,2018-07-16
2018,7,16,8,0,0,1,0,0,23.8,21.2,85.0,6.0,25.122344546891274,2018-07-16
2018,7,16,9,0,0,1,0,0,27.0,23.3,80.0,13.0,28.655827105906283,2018-07-16
2018,7,16,10,0,0,1,0,0,27.1,22.3,75.0,12.0,28.788831744569194,2018-07-16
2018,7,16,11,0,0,1,0,0,28.3,23.1,73.0,16.0,30.22148103880321,2018-07-16
2018,7,16,12,0,0,1,0,0,30.3,22.9,64.0,18.0,32.70132635976164,2018-07-16
2018,7,16,13,0,0,1,0,0,31.5,20.8,52.0,25.0,34.28784444123778,2018-07-16
2018,7,16,14,0,0,1,0,0,32.4,20.5,49.0,31.0,35.52288335070736,2018-07-16
2018,7,16,15,0,0,1,0,0,30.6,20.2,53.0,25.0,33.13934451816951,2018-07-16
2018,7,16,16,0,0,1,0,0,30.9,19.6,51.0,22.0,33.49229679813967,2018-07-16
2018,7,16,17,0,0,1,0,0,30.7,19.5,51.0,18.0,33.198179159914126,2018-07-16
2018,7,16,18,0,0,1,0,0,29.1,20.0,57.0,11.0,31.190535535427223,2018-07-16
2018,7,16,19,0,0,1,0,0,26.0,20.8,72.0,26.0,27.258055271880817,2018-07-16
2018,7,16,20,0,0,1,0,0,24.5,20.8,80.0,7.0,25.86571908862824,2018-07-16
2018,7,16,21,0,0,1,0,0,23.7,21.3,86.0,4.0,25.173356243544568,2018-07-16
2018,7,16,22,0,0,1,0,0,22.2,21.6,96.0,7.0,23.21191931382802,2018-07-16
2018,7,16,23,0,0,1,0,0,21.9,21.3,96.0,7.0,22.86577151711494,2018-07-16
2018,7,16,24,0,0,1,0,0,21.5,20.8,96.0,10.0,22.17611249228515,2018-07-16
2018,7,17,1,1,0,1,0,0,21.6,20.5,94.0,9.0,22.362464574467324,2018-07-17
2018,7,17,2,1,0,1,0,0,21.6,19.9,90.0,11.0,22.232358024415106,2018-07-17
2018,7,17,3,1,0,1,0,0,20.6,19.6,94.0,8.0,21.27139130597937,2018-07-17
2018,7,17,4,1,0,1,0,0,20.7,19.1,91.0,13.0,21.031646246912455,2018-07-17
2018,7,17,5,1,0,1,0,0,19.4,17.6,89.0,7.0,19.981206544506,2018-07-17
2018,7,17,6,1,0,1,0,0,19.2,16.6,84.0,7.0,19.750441346697286,2018-07-17
2018,7,17,7,1,0,1,0,0,19.9,16.1,78.0,12.0,20.130243066320215,2018-07-17
2018,7,17,8,1,0,1,0,0,19.7,15.7,77.0,15.0,19.697208831534162,2018-07-17
2018,7,17,9,1,0,1,0,0,21.8,15.0,65.0,14.0,22.313833161840613,2018-07-17
2018,7,17,10,1,0,1,0,0,23.6,12.3,49.0,12.0,24.5797955815315,2018-07-17
2018,7,17,11,1,0,1,0,0,24.4,12.2,46.0,17.0,25.397256894186384,2018-07-17
2018,7,17,12,1,0,1,0,0,25.2,11.1,40.0,23.0,26.278913833047596,2018-07-17
2018,7,17,13,1,0,1,0,0,25.7,12.6,44.0,21.0,26.94073062987301,2018-07-17
2018,7,17,14,1,0,1,0,0,25.7,12.1,42.0,25.0,26.886400492575564,2018-07-17
2018,7,17,15,1,0,1,0,0,26.4,11.4,39.0,30.0,27.734971018889528,2018-07-17
2018,7,17,16,1,0,1,0,0,25.8,11.0,39.0,20.0,27.08094826684836,2018-07-17
2018,7,17,17,1,0,1,0,0,24.7,11.3,42.0,19.0,25.723637237009,2018-07-17
2018,7,17,18,1,0,1,0,0,25.1,11.9,43.0,31.0,26.0376380476768,2018-07-17
2018,7,17,19,1,0,1,0,0,23.7,11.7,46.0,22.0,24.401030823961378,2018-07-17
2018,7,17,20,1,0,1,0,0,22.4,11.4,49.0,18.0,22.88848355674998,2018-07-17
2018,7,17,21,1,0,1,0,0,20.5,12.0,58.0,15.0,20.676432860710563,2018-07-17
2018,7,17,22,1,0,1,0,0,19.1,12.8,67.0,15.0,18.96279080965186,2018-07-17
2018,7,17,23,1,0,1,0,0,17.8,12.7,72.0,13.0,17.52210267689943,2018-07-17
2018,7,17,24,1,0,1,0,0,16.7,12.7,77.0,11.0,16.379682050553853,2018-07-17
2018,7,18,1,2,0,1,0,0,16.1,12.6,80.0,8.0,16.02656991929366,2018-07-18
2018,7,18,2,2,0,1,0,0,15.9,12.7,81.0,14.0,15.131665427971202,2018-07-18
2018,7,18,3,2,0,1,0,0,15.1,12.7,85.0,14.0,14.157812175921109,2018-07-18
2018,7,18,4,2,0,1,0,0,15.1,12.8,86.0,16.0,13.980497884748956,2018-07-18
2018,7,18,5,2,0,1,0,0,14.8,12.5,86.0,13.0,13.891540363092847,2018-07-18
2018,7,18,6,2,0,1,0,0,15.0,12.5,85.0,13.0,14.133577850679949,2018-07-18
2018,7,18,7,2,0,1,0,0,15.8,12.8,82.0,17.0,14.764216481001391,2018-07-18
2018,7,18,8,2,0,1,0,0,17.7,13.2,75.0,18.0,17.05046315495823,2018-07-18
2018,7,18,9,2,0,1,0,0,18.9,13.1,68.0,18.0,18.541021555415696,2018-07-18
2018,7,18,10,2,0,1,0,0,20.0,13.6,66.0,16.0,20.00934769193576,2018-07-18
2018,7,18,11,2,0,1,0,0,21.0,14.0,64.0,14.0,21.33997990979052,2018-07-18
2018,7,18,12,2,0,1,0,0,20.7,11.8,56.0,9.0,21.304031791247564,2018-07-18
2018,7,18,13,2,0,1,0,0,21.2,11.6,54.0,8.0,21.97070082420413,2018-07-18
2018,7,18,14,2,0,1,0,0,23.2,10.8,45.0,6.0,24.437961764966808,2018-07-18
2018,7,18,15,2,0,1,0,0,23.7,12.3,48.0,9.0,24.83214106864674,2018-07-18
2018,7,18,16,2,0,1,0,0,23.9,10.4,42.0,7.0,25.173423495202094,2018-07-18
2018,7,18,17,2,0,1,0,0,25.1,11.0,41.0,13.0,26.35647097382878,2018-07-18
2018,7,18,18,2,0,1,0,0,24.7,10.7,41.0,13.0,25.872395998654568,2018-07-18
2018,7,18,19,2,0,1,0,0,24.0,13.6,51.0,9.0,25.18495199638666,2018-07-18
2018,7,18,20,2,0,1,0,0,22.4,14.1,59.0,14.0,23.044223100878177,2018-07-18
2018,7,18,21,2,0,1,0,0,19.7,14.2,70.0,13.0,19.82145880897693,2018-07-18
2018,7,18,22,2,0,1,0,0,17.9,14.3,79.0,12.0,17.725079544584386,2018-07-18
2018,7,18,23,2,0,1,0,0,17.8,10.8,64.0,13.0,17.52210267689943,2018-07-18
2018,7,18,24,2,0,1,0,0,16.1,11.0,72.0,10.0,15.773781399141049,2018-07-18
2018,7,19,1,3,0,1,0,0,14.7,10.0,73.0,10.0,14.113917782399982,2018-07-19
2018,7,19,2,3,0,1,0,0,13.3,8.9,74.0,10.0,12.454054165658917,2018-07-19
2018,7,19,3,3,0,1,0,0,12.0,8.7,80.0,11.0,10.765890810319593,2018-07-19
2018,7,19,4,3,0,1,0,0,12.8,9.0,78.0,4.0,13.102008860774134,2018-07-19
2018,7,19,5,3,0,1,0,0,11.0,8.7,86.0,4.0,11.108575348023056,2018-07-19
2018,7,19,6,3,0,1,0,0,10.7,8.9,89.0,3.0,11.17659422423391,2018-07-19
2018,7,19,7,3,0,1,0,0,12.9,10.3,84.0,0.0,21.021250000000002,2018-07-19
2018,7,19,8,3,0,1,0,0,17.4,11.9,70.0,3.0,18.447412274674306,2018-07-19
2018,7,19,9,3,0,1,0,0,19.8,11.5,59.0,0.0,25.247500000000002,2018-07-19
2018,7,19,10,3,0,1,0,0,21.0,10.3,50.0,8.0,21.737597651462544,2018-07-19
2018,7,19,11,3,0,1,0,0,22.6,11.4,49.0,5.0,23.845835686015093,2018-07-19
2018,7,19,12,3,0,1,0,0,23.9,12.2,48.0,6.0,25.236408343878683,2018-07-19
2018,7,19,13,3,0,1,0,0,24.2,10.9,43.0,10.0,25.377278038857202,2018-07-19
2018,7,19,14,3,0,1,0,0,26.5,12.7,42.0,9.0,28.12504306088597,2018-07-19
2018,7,19,15,3,0,1,0,0,25.9,10.4,37.0,5.0,27.55983377519095,2018-07-19
2018,7,19,16,3,0,1,0,0,26.2,10.5,37.0,6.0,27.859875674589127,2018-07-19
2018,7,19,17,3,0,1,0,0,26.6,12.3,41.0,4.0,28.384999125199087,2018-07-19
2018,7,19,18,3,0,1,0,0,26.7,12.9,42.0,14.0,28.278684330647412,2018-07-19
2018,7,19,19,3,0,1,0,0,25.5,11.8,42.0,13.0,26.840545949002994,2018-07-19
2018,7,19,20,3,0,1,0,0,24.2,12.4,47.0,8.0,25.467248415327937,2018-07-19
2018,7,19,21,3,0,1,0,0,21.7,11.9,53.0,4.0,22.95843011826559,2018-07-19
2018,7,19,22,3,0,1,0,0,19.1,12.2,64.0,0.0,24.81875,2018-07-19
2018,7,19,23,3,0,1,0,0,20.9,11.3,54.0,7.0,21.711945528071368,2018-07-19
