TOTAL_CONSUMPTION_API,TOTAL_CONSUMPTION_ORIG
10971.2,6984.400000000001
12132.699999999999,7041.599999999999
11395.2,7487.2
11974.3,8248.4
11490.9,9227.5
11633.8,9557.400000000001
11280.2,9253.800000000001
11137,9171.5
11905.3,9372.1
11387,9473.300000000001
11680.400000000001,9196.9
11082.800000000001,9271.800000000001
11279.8,9730.5
10957.8,11273.7
10228.400000000001,13106
10750.099999999999,13169.6
11365.199999999999,13099.199999999999
11953.7,12895.7
10979.7,12283.8
10299.099999999999,10906.4
10580.6,9198.4
10844,7955.1
10523.9,7238.700000000001
10814.9,6994.2
11002.1,6853.4
11174.5,7001.6
10510.4,7431.9
11371.800000000001,8166
10804.5,9180.5
10726.599999999999,9394.199999999999
10836.5,9149
11377.800000000001,9053.4
10208.5,8898.5
10513.400000000001,8939.9
10574.1,8814.7
9890.5,8912
10578.7,9422.5
10349.199999999999,11017.800000000001
10033.900000000001,12694.7
9992.8,12706.300000000001
9668.199999999999,12846.900000000001
9819.3,12749.400000000001
10517.699999999999,12127.300000000001
10615.1,10997.8
9739.300000000001,9284.7
10557.5,8102.4
10640.6,7481.599999999999
10910.7,7116
10211.8,6992.5
10095.099999999999,7211.200000000001
9320,7585.900000000001
9845,8361.4
10853.699999999999,9375.900000000001
10334.4,9582.3
10205.1,9213.4
10024.3,8964.199999999999
9714.2,8685.1
9984.5,8771.4
9852.199999999999,8603.3
10078.7,8703.099999999999
10336.1,9335.6
10762.300000000001,10783.1
10283.6,12846.6
10169.2,12917.9
9229.699999999999,12896.300000000001
9294.2,12757.9
10763.300000000001,12187.3
9770.8,11020.2
9810.1,9383.6
9705.3,8298.6
10644.3,7538.7
11722.4,7219.6
10662.5,7053
10375.4,7148.599999999999
10223.300000000001,7472.2
9986,8183.8
9951.800000000001,9163
9856,9373.9
9728.6,9214.2
9845.3,9018.199999999999
9622.9,9024.8
10568.800000000001,9238.900000000001
10114.7,9145.3
10254.5,9181.9
9873.900000000001,9739.4
9770.3,11037
10638.099999999999,12571.699999999999
13341.4,12510.4
12066.1,12584.5
14852.1,12399.6
17014.2,11986.699999999999
18415.1,10975.5
18425.5,9326.2
11788.4,8094.2
12122.5,7231.299999999999
12582.900000000001,6774.8
12841.8,6638.599999999999
11842.699999999999,6651.099999999999
10776.800000000001,6995.3
10063.300000000001,7503.8
12185.099999999999,8274.3
12125.7,9605.1
10807.3,10401.7
10533.2,11342
10630.199999999999,12261.1
10737.5,12578.699999999999
11238.1,12738.7
12649.1,13012.3
14317.6,13295.5
12534.9,14415.400000000001
13315.3,15914.5
14140,15653.1
12488,15098.900000000001
12168.5,14781.599999999999
14210.800000000001,13995.1
17970.3,12769.9
14679.800000000001,11143.7
13537.300000000001,10028.7
14271.1,9373.8
15033.2,9009.3
16289.6,8736.1
17157.5,8790.5
13534.1,8896.7
16020.8,9251.9
19095.4,10181.199999999999
20796.3,11568.7
17967.8,12498
15170.900000000001,13256
12405.2,13795.9
14837.5,13883.900000000001
17356.4,13984.9
15200.8,13996.9
15430.5,14280.699999999999
14393.6,15079.4
14880.6,16105.1
14319.300000000001,15479.6
16470.7,14738.800000000001
15813.3,14276.699999999999
16084.099999999999,13785.6
15865.6,12807.5
15010.8,11444.9
14877.5,10186.6
15922.099999999999,9331.1
16157.7,8893.3
16838.7,8561.5
17016.4,8527.300000000001
17515.7,8725.900000000001
19060.7,9118.2
19581,10100.5
13892.5,11402.1
14176.300000000001,12083.400000000001
13492.6,12428.699999999999
13027.9,12864.800000000001
13780.199999999999,13218.4
17487.1,13416.9
16548.3,13616.2
13601.2,13658.800000000001
12656.9,14435.400000000001
13953.400000000001,14952.5
14592,14053.599999999999
17030.4,13564.2
15100.8,13215.1
14158.2,12854.099999999999
15793.7,12080.2
15090.6,10658.900000000001
13981.9,9458.699999999999
12228.4,8653.1
15397,8265.4
14173.800000000001,8099.1
10937.9,8053.799999999999
12360.6,8275.1
16423.6,8560.300000000001
14593.099999999999,9036.4
13672.800000000001,9915
12047.7,10903.5
14102.2,11498.3
13841.7,11949.5
13132.3,12005
12965.800000000001,11933
13252.1,11937.900000000001
13630.2,11963.9
11715.5,12715.4
11882.699999999999,14057.3
12694,13835.6
12195.199999999999,13480
16590,13131
21168.1,12461.5
20622,11434.2
18611.5,9893.7
17098.9,8836.1
11951.4,8144.400000000001
11453.9,7837.599999999999
13984.6,7627.8
13553,7739.799999999999
12694.9,7964.1
11368.2,8248.3
11242,8734.9
10885.900000000001,9493.8
11045.1,10235.5
12603.900000000001,10576.6
11425.699999999999,10720.8
11048.4,10407.400000000001
11251.4,10427.5
11581.3,10369.699999999999
10828.5,10737.4
10526.2,11876.2
11647.1,13340.800000000001
11268.4,13188.699999999999
11020,13132.300000000001
10950.6,12829.1
10665.5,12170.9
10483,11036.7
11071.5,9527.5
13336.4,8378.9
13980.199999999999,7676
14671.2,7291.3
14306.3,7161.599999999999
12586.5,7208.4
10728.8,7544.799999999999
10097.6,7887.3
10343,8338.5
10907.900000000001,9071.7
10595,9317.2
10339.7,9337.6
10005.5,9533.9
9795.699999999999,9748.2
10202.2,9792.699999999999
11082.8,9809.3
10415.1,9860.199999999999
10284.9,10887.5
10095.5,12544.6
9962.099999999999,12551.7
9734.5,12425.1
10106.300000000001,12161.2
11010.7,11552.8
10334.9,10514
9849.1,9024.4
9658.4,7959
9790.1,7209.400000000001
9678.300000000001,6880.700000000001
9642.6,6710.1
11174.6,6768.9
11210.599999999999,7079.3
10480.1,7418.5
11144.9,7916.5
10798.1,8602.6
10083.5,8796.4
10229.8,8927.4
11347.1,9133.1
10582.6,9345.699999999999
10760.2,9359.800000000001
11861.9,9341.099999999999
11123.4,9596.2
10759.6,10575.8
11925.400000000001,12010.5
12484.099999999999,11826.2
11364.3,11606.4
11531.1,11230.4
11174,10758.2
10693.6,9766.699999999999
10923.9,8397
11501.3,7260.9
12458.900000000001,6522.400000000001
12509.6,6189.099999999999
12026.9,6027.2
11910,6133.6
11620.800000000001,6178.4
12323.6,6488.700000000001
12283.3,6993.5
12900.5,7712
13093.1,8255
13406.2,8622.9
13130.9,8939
12139.4,9209.8
12313.9,9047.1
12617.4,8977.699999999999
13433.4,9177.4
12909.8,10255.9
12936.4,11545.900000000001
13004.4,11410
12350.5,11198.8
11898.1,10865.6
11835.6,10336.8
13465.9,9326.699999999999
13369.199999999999,8159.9
13124.599999999999,7087.1
13098.6,6377.8
13001.6,5901.5
12285.8,5708.3
12736.9,5712.3
13372.5,5887.599999999999
13135.8,6207.799999999999
13791.800000000001,6708
13030.9,7654.5
13658.4,8589.3
13354.900000000001,9389.300000000001
13345.9,10110.8
12822.1,10416.8
12282.6,10386.9
12598.6,10377.7
12457.199999999999,10642.1
12269,11528.300000000001
12436.699999999999,12479.699999999999
12982.2,12142.3
12913.5,11418.6
12952,10823.7
12939.1,10340.1
12317.1,9785.1
13070,8889.3
13170.4,7999.2
13290.6,7283.3
13308.2,6736.9
11647.7,6420.400000000001
11394.2,6275.2
11243,6383.9
10512.8,6574
11455.2,6959
12299.3,7706.6
12784.7,8414.7
12065,9204.699999999999
12012.1,9658.3
12128.8,10164.1
11867.1,10475.300000000001
11089.9,10563.9
10969.3,10821.599999999999
11569.1,11677.5
11081.6,12751.699999999999
11077.3,12354.699999999999
11549.3,11805.3
11258.7,11352.4
10295.5,10658.2
10231.2,9599.1
11510.4,8397.8
11622.4,7294.400000000001
11873.7,6623.5
11080.6,6245.1
11221.7,6179.8
11534.1,6182.1
11533.1,6405.5
11655.4,6726.5
11793.9,7161
11762.2,7813.7
11602.5,8413.7
11586,8831.1
11084.9,9234.300000000001
11148.2,9472.6
11884.7,9277.099999999999
11460.3,9139.099999999999
11277.8,9437.199999999999
10600.6,10557.8
10319.1,12388.5
10560.6,12286.2
10598.7,12009.8
10536.3,11702.7
10651.8,11044.1
9635.2,9929
10421,8495.199999999999
10658.3,7423.6
9876.1,6830.099999999999
10688.1,6565.299999999999
11027.6,6377.5
10288.2,6439.3
9835.6,6761.5
9578.2,7185.7
10581.2,7725.8
10220.8,8272.9
10250.9,8669.1
11314.1,8992.8
10398.6,9333
10734.3,9581.800000000001
10413.4,9573.1
10584.2,9616.5
10354,9881.800000000001
10354.4,10894.800000000001
10331.7,12282.6
9846.8,12097.8
9970,11958.599999999999
10242.6,11732.9
9831,11054.599999999999
10172.2,9777.300000000001
9618.1,8421.5
10160.8,7399.2
10109.1,6744.1
10157.8,6465.900000000001
9960.9,6387.1
9795.4,6446
9553.5,6702.5
10018.3,7187.3
10413.4,7734.8
9625.6,8293.699999999999
9641.6,8659.7
9623.5,8969.7
9629.8,9273.9
9534.3,9468.7
9699.9,9378.199999999999
9928.5,9607.800000000001
9926.6,9905.199999999999
9916,10909.199999999999
10353.2,12394.8
10073.8,12010.5
9852.5,11812.400000000001
9822.1,11589.699999999999
10511.4,10977.699999999999
9853.8,9880.5
9687.6,8420.8
9549,7455
9043.2,6794.599999999999
9538.1,6452.400000000001
10650.2,6379.9
10582.2,6388.900000000001
10014.7,6693.099999999999
10118.1,7106.299999999999
9977.9,7661.700000000001
9971.2,8287.6
9196.1,8478.6
9109.9,8641.7
9390.8,8920.9
9075.2,9197.8
8913,9066.099999999999
9549,9082.9
8908.2,9239.8
8623.2,10087.699999999999
9386.5,11706.099999999999
9935.7,11761.5
8947.9,11564.4
8863.7,11274.9
9645.1,10708.5
9410.3,9852.900000000001
7150.3,8527.7
8918,7493.4
9206.2,6865.700000000001
9056.2,6507.299999999999
9169.5,6411.200000000001
9414,6518.3
9282.3,6858.7
8881,7337
8954.8,7822.2
9537.5,8435.199999999999
9891.7,8681.7
9740.9,8876.900000000001
9902.5,9245.699999999999
10259.2,9530.099999999999
8873.9,9359.800000000001
9229.5,9461.699999999999
8970.7,9556.6
9876.1,10188.7
9586.9,11653.900000000001
10983.4,11803.7
12229.8,11575.099999999999
12788.7,11280.2
12786.8,10809
14416.7,9997.2
17730.7,8811.900000000001
13240.7,7756.5
14949.4,7107.400000000001
15953.3,6711.2
15141.8,6480.900000000001
11081.5,6538.2
11622.3,6697.8
10376.4,6972.4
9877.6,7533.4
9811.4,8355.1
10571.7,8989.699999999999
11002.1,9640.3
10186.2,10095.9
10780.1,10584.6
10638,10421.3
13621.7,10471.1
12381.8,10736.8
11994.3,11419.5
12098.5,12390.199999999999
13864.1,12302.2
20177,11850.8
16378.1,11572.6
12609.6,11069.9
12656.8,10308.6
11179,9205.7
9947.2,8070.5
10506.5,7431.5
11281.4,7099.900000000001
11624.1,6894.5
11265.9,6991.400000000001
12101.5,7164.2
16476.3,7432
17596,7988.5
19289.1,8718.5
19276.2,9529.5
19112.3,10054.599999999999
17599.2,10642.2
18775,10992.5
18191.1,11215
12498.5,11205.1
13013.8,11559.9
16064.7,12505
17340.8,13653.199999999999
16263.4,13214.4
15176.5,12759.800000000001
16382,12334.6
16995.4,11463.099999999999
14074.6,10230.9
18715.9,8703.3
17878,7615.900000000001
14359.9,7093.6
13808.7,6927.7
14553.7,6739.9
16697.8,6898.200000000001
13872.3,7322.5
13241.3,8135.5
14805.4,9072.9
15903.6,9198.2
17218.3,8910.099999999999
14034.1,8737
12698.2,8636.2
11350.8,8712
13355.2,8388.199999999999
14706.2,8477.3
14096.7,9258.3
13949.8,10632.199999999999
15378.8,12168.800000000001
15900.4,11974.6
16520.2,11977.199999999999
17810.5,11646.900000000001
16480.3,10985.699999999999
17084.9,9869.699999999999
15814.6,8274.9
15830.4,7275.400000000001
13619.3,6762.8
14056,6577
16008.5,6522.2
14953.9,6604.2
17531.3,7037.5
17918.7,7799.3
16203.9,8557.9
15808.8,8718.199999999999
12787.7,8547
13766.9,8501.9
14518.5,8729.300000000001
14093.6,8756.7
7617.3,8704.1
12289.7,8873.2
12898.6,9287.2
12841,10574.7
16342.3,12026.6
17658.4,11983
19334.7,11900
16029.8,11732.4
11229.7,11133.9
11340.8,9978
15548.7,8469
16593.5,7550.099999999999
16453.6,7042.2
17163.7,6858.5
19645.4,6727.900000000001
14562.8,6885.2
11539.3,7316.9
9596.2,8060.900000000001
10109.4,8912.7
9697.3,9059.099999999999
10123.6,8804
10887.6,8660
11928.4,8645.8
13912.8,8773.1
14903.7,8667.4
15886.1,8903.2
14636.9,9254
13972.2,10492.6
11351.1,11985.5
10263,11992
12820.7,11906.9
9519.1,11655.6
10040.9,11094.1
9674.1,9934.7
10444.8,8519.4
9927.3,7553.1
9284.5,6940.2
9133.2,6743
9137.1,6605.3
9824.7,6710.099999999999
9626,7046.599999999999
9353.5,7790.6
9438.7,8618.8
9383,8676.9
9205.1,8509.4
9822.8,8416.9
9308.9,8441.6
9729,8511.1
12308.9,8319.6
12234.2,8468.4
9495,8989.300000000001
9145.9,10174.9
9109.4,11595.400000000001
9649.8,11567.3
9718.3,11532.4
9228.3,11350.1
9625.7,10796.6
9576.1,9806.7
8932.7,8511.1
9248,7628.400000000001
10033.4,7089.799999999999
9250.6,6770.400000000001
9417.8,6659.5
9561.7,6786.9
9367.8,7263.5
9126.5,7960
9534.7,8838.7
9899.6,9166.4
9595.6,8887
9333.9,8929.9
8798.7,9090.300000000001
9651.1,9147.5
9167.5,9240.099999999999
9459,9160
10696.5,9465.400000000001
9736.1,10456
9771,11864.800000000001
10080.7,12061.9
10004.8,11875.5
9967.4,11639.800000000001
10404.6,11165.6
10909.1,10243.300000000001
10273.3,9206.5
10678.9,8284.9
10825.2,7634.8
10871.2,7455.2
10332.7,7330.9
10419.5,7514
11269.6,7534.799999999999
10735.9,7834.2
10935,8544.2
11423.1,9496.900000000001
11658.7,9979.8
10422.4,10357.9
10281.4,10577
11079.1,10629.2
10847,10363.4
11195.9,10185.099999999999
11094.3,10235.2
11094.1,11244
10776.8,12652.699999999999
10917.3,12866.7
11264.6,12304.9
11914.6,12037.9
11986.4,11425.9
11767.6,10630.300000000001
11884.2,9610.2
11676.9,8610
11632.2,8069.5
12705,7741.2
12231.7,7570
12244.2,7608.6
12045.9,7875.2
11908.5,8134.1
11363.6,8710.9
11467.9,9638.199999999999
12292.3,9961.300000000001
12377.8,10137.3
12273.8,10417.5
12134.6,10692.8
12041.6,10583.5
11941.2,10590.3
12329.7,10821.2
12987.3,11639.7
12261.8,13622.300000000001
11636.1,13515.6
11913.3,13219.699999999999
11935.9,12666.3
10971.7,11819
11601.7,10448.5
11865.4,9087.6
11152.4,7968
11738.9,7339.7
11589.9,7125.5
11360.5,7077.9
10596.3,7172
11083.8,7593.200000000001
11934.8,8356.2
11373,9264.9
10570.7,9385.800000000001
11276.2,8917.3
11906.2,8558.8
11215.8,8456
11477.7,8506
12286,8422
11623.1,8235.7
11285.2,8647.5
11629.2,10139.7
11199.4,12053
11277.3,12191.7
12758.6,12209.199999999999
13421.5,11939.1
12827.6,11193.4
11952.5,10012.9
11035.3,8491.8
11312.4,7539.4
11804.2,6978.099999999999
11680.5,6756.4
12897.6,6675.6
12438.9,6832.200000000001
12557.5,7293.4
13546.3,7927.3
13284.3,8841.3
12417.9,8892.6
11354.6,8715.5
11217.7,8694.3
10489.2,8734.2
11227.7,8768.7
11551.4,8602
11033.8,8571.4
11772.6,8762.1
11454.8,9988.2
12260.4,11596.5
11772.4,11563.9
11805.2,11522.8
11561.9,11314
10846.1,10757.5
11029.3,9528.300000000001
10900.5,8094.6
11437.7,7176.9
12125.9,6637.700000000001
11619.7,6398.2
11346.2,6375.099999999999
10924,6522.9
10683.9,6891.3
10634.1,7557.5
11685.7,8513.300000000001
11867.4,8645.3
11711.2,8533.2
12125,8375.1
11365.6,8487.5
10921.6,8484.9
10903.1,8332.9
11784,8433.199999999999
11920.3,8742.800000000001
12117.8,10020.6
11992.3,11289.6
11774.5,11479
11057.4,11421.4
10768.6,11293.900000000001
10459.6,10716.800000000001
10483.9,9595.5
10102.7,8133.9
9778.7,7158
9675.7,6687.2
9743.5,6392.8
10014.4,6324.6
10522.3,6428.4
10337.2,6915.6
9987.5,7688.7
9685.2,8713.199999999999
9715.3,8989.5
10148.4,8920.400000000001
9913.6,8997
10321.5,9223.4
10188.5,9287.3
9914.1,8969.400000000001
9767.6,8973.5
9404.7,9301
8984.8,10394.1
9591.1,11523.2
10861.2,11495.2
10232.1,11466.199999999999
9681.9,11268.9
9739,10563.6
9754.9,9389.599999999999
9655.8,8017.700000000001
8743,7186.8
9957.4,6670
9010.8,6466.900000000001
9358.6,6476
9577.7,6517
10267.6,6854.5
8817.9,7533.8
8933.4,8475.1
10257.4,8653.2
9813.6,8579.2
9809.5,8601.7
9542.1,8560.8
8389.9,8564.199999999999
9390.7,8562.4
9500.8,8727.400000000001
9200.1,9048.2
9183.9,9998.099999999999
9337.1,11253.2
9057.4,11432.6
9239.8,11459.7
9250.2,11268.4
9291.9,10724
9699.3,9891.5
9898.9,8723.2
9472.5,7843.6
9695.9,7227.400000000001
9391.4,6809.799999999999
9014.2,6733.1
8990.9,6711.900000000001
9320.1,6919.9
8975.9,7336.5
9224,7882.400000000001
9455,8773.9
9284.8,9570.300000000001
9166,10143
9095.2,10616.7
10110.5,10935.199999999999
9775.6,10821.9
9594.1,10693.7
9315.7,10974.7
9338.3,11472.3
8927.9,12379.9
8938.4,12283.800000000001
9169.2,11845.300000000001
9661.1,11390.3
9425.3,10698.699999999999
9484.7,9899.199999999999
9556.9,8845.3
9166,7925
10095.9,7210.200000000001
10962.2,6814.3
10596.7,6622.4
9951.9,6614.1
9821.9,6808.5
10052.9,7158.2
9878.5,7602.2
10010.7,8587.4
10628.4,9334.6
10030.4,9931.6
9857.4,10431.300000000001
10307.2,10991.599999999999
10865.8,10935.099999999999
11662.8,10968.3
10088.5,11277.9
11344.5,12075
10500,13043.699999999999
10440.8,13136
10696,12620.6
10367.8,12027.6
9902.3,11339.099999999999
9973.8,9959.3
10626.4,8511.4
10386.7,7535.900000000001
11657.5,6980.599999999999
13005.3,6666.400000000001
11305.9,6556.8
11174.3,6683.3
11799.7,7076.9
13576.4,7834.799999999999
12791.4,8831.5
13900.9,8799.599999999999
15968,8648.199999999999
16897.6,8369.8
15554.2,8300.6
15443,8583.9
13345.6,8519.4
15293.8,8595.1
14917.5,8903.7
17363,10100.1
18266,11724.5
16863.9,11993
16883.1,11952.8
13434.1,11729.1
13860.9,11007.3
14404.3,9825
17656.5,8478.2
15410.6,7633.8
11961.3,7176.5
15250.4,7033.700000000001
16405.6,6936.8
15718.4,7043.4
16860.3,7507.599999999999
17679.1,8115.8
18089.5,8974.3
16580.8,9102.800000000001
20335.7,8757.400000000001
16087.5,8586.199999999999
13451.5,8619.4
14567.6,8783.4
14645.6,8398
16640.8,8215.4
14997.5,8536.199999999999
15660.5,9544.199999999999
17669.1,11160.4
18112.9,11527.5
17417.8,11711.7
16279.3,11645
14787.3,11026.9
14283.9,9927.7
15772.6,8673.5
14720.1,7788
16353,7167.2
15390.8,6978.400000000001
17203,6824.5
14075.5,6889.5
12830.7,7312
11970.1,8032.5
14801.3,8777.1
15592.1,9051.099999999999
16526,8946.800000000001
14011.1,8918.1
12389.1,9126.199999999999
13330,9425.1
15534.8,9421.3
16436.7,9497.800000000001
16270.9,9895.1
17293.7,10879.2
17614.6,12503.2
12664.6,12561.3
11014.9,12393.599999999999
10965.7,11913.3
12310.1,11035
12857.1,9737.300000000001
12781.8,8333.8
13495.7,7456
12596.9,6929.599999999999
11354.5,6730.3
10833.2,6722.099999999999
10752.5,6939.4
12833.1,7388.6
13294.5,8052
11207.9,8779.8
11340.2,9135.699999999999
10299.1,9298.1
10770.8,9278.6
10940.9,9347.400000000001
10399.6,9472
12708.2,9232.3
15045.2,9104
10527.6,9306.5
10915.1,10188.3
10565.9,11466.300000000001
10947.1,11777.9
10515.5,11849.4
10760.3,11635.800000000001
10941.2,11163.199999999999
10767.6,10055.4
11972.1,8798.1
14131.6,7901.599999999999
15602.5,7195.1
11548.8,6893.3
10663.2,6857.4
11514.9,6964.5
10256.8,7440.400000000001
9875.6,8077.3
10008.5,8829.4
10193.2,9149.2
9742.7,9175.4
11556.9,8995.3
9965.6,9041.4
9645.1,9349.300000000001
9521.9,9423.4
9472.1,9440.4
9876.2,9633
9611.1,10216.300000000001
9572,11374.9
9571.7,11840.3
9420.7,11716.400000000001
9143.9,11472
9335.6,11110.5
9044,10134
9799.4,9028.599999999999
9445.6,8117
9647.5,7465.299999999999
9725.9,7121.599999999999
9273.8,7027.3
9190.8,6955.5
9731.6,7077.6
9348.8,7491
9403.6,8103
9344.2,8900.7
9398.8,9414.1
9156.8,9804.1
9219.9,10115.6
9879.7,10377.699999999999
9321.8,10150
9188.5,10108.6
9849,10235.4
9490.5,10768.9
9976.8,11868.9
9886.3,12111.2
10982.5,11675.900000000001
10176.3,11104.199999999999
10437.9,10703.5
10587.1,9927.1
10800.6,8711.5
10685.9,7884.1
10502.5,7352.5
11246.2,6982.7
11954.6,6782.7
11871.3,6751.9
11684.9,7049.9
11186.8,7319.6
10891.3,7864
11319.8,8746.1
11840.7,9393.6
11284.1,9956.900000000001
10919.9,10343.1
10875.4,10687.5
10820.2,10886.9
10766.5,10800.6
10876.6,10920.900000000001
11615.9,11625.4
10928.2,12889.1
10616.2,13076.900000000001
11057.6,12763.6
11204.7,12289.4
11049.8,11532.1
11677.1,10257
12338.3,8728.800000000001
12053.8,7850.799999999999
11945.8,7266.400000000001
11931.8,7035.2
11932.5,7009.700000000001
11580.6,7102.6
11831,7538.400000000001
12438.9,8366.4
11480.4,9263.1
12368.7,9345.5
12901,9136
12513.7,8865.2
11576.1,9054.800000000001
11883.8,9167.4
13021.1,9030.199999999999
12643.7,8989.7
12727.7,9459.699999999999
13557.9,10621
12923.5,12063.900000000001
12837.2,12406.800000000001
12419.5,12331.9
12670.3,12054.1
12450.3,11428
12110,10080.7
11676.7,8886.800000000001
11754,8051.099999999999
11598.2,7692.2
11327.3,7429.900000000001
11949.9,7394.3
11679.4,7571.3
11439.6,8044.8
11970.7,8782.7
11341.9,9578.3
10912.3,9546
11518.1,8956.699999999999
12142.3,8724.1
11604.3,8780.5
11388.3,8924.8
12130,8787.8
11867.2,8991.6
10643.8,9297.199999999999
11023.4,10374.699999999999
12259.5,11998.8
11307,12555.599999999999
11236.6,12528.699999999999
11221.7,12365.8
11907.1,11807.9
11829.9,10573.199999999999
11619.5,9314
12710,8553.5
12267.7,8043.900000000001
12149.8,7819.2
11638.1,7826.7
11227,7928.8
10983.5,8322
10828.4,9087.1
11757.6,10011.6
11431.5,9955.8
11301.8,9585.6
11747.6,9395.5
11458.4,9421.1
11011.1,9569.3
11031.3,9223.400000000001
11524.3,9039.6
10997.5,9257.5
11226.4,10265.6
11636,11972.099999999999
11603.9,12642.4
11719.9,12629
11834.8,12402.199999999999
12293,11757.1
11265.1,10663.300000000001
11252.3,9291.199999999999
11458.3,8364
12147.6,7894.7
11913,7771.3
11324.2,7702.7
10894.9,7781.900000000001
11886.2,8219.5
11251.4,8889.5
11625.2,9589.9
11910.8,9661.6
11391.5,8989.2
10911,8826.4
11310.2,8790.4
10484.7,8775.300000000001
10840.4,8641.9
11440.6,8656.1
12098.3,9150.800000000001
11594.4,10360.1
11481.8,11732.5
11771.7,12168.400000000001
10780.2,12209
10817.3,12126.2
10960.6,11629.9
10658.3,10704.3
10801.5,9362
10737.9,8463.6
10528.3,8060.599999999999
9627.3,7891.6
10269.8,7899.4
10577.9,8097.200000000001
10318,8604.7
10291.1,9413.199999999999
10217.5,10423.7
10747.1,10486.800000000001
10441.8,10117.9
10448.6,9989.099999999999
10630.3,10043.300000000001
10356.7,10043.2
10728.7,9994.4
10952,10025.400000000001
11031.9,10449.099999999999
10633.2,11368.6
10600.7,12737.7
10141.7,13310.4
9783.5,13273.5
9885.6,13229.800000000001
10346.3,12633.7
9995.3,11612.9
10135.9,10499.6
10236.4,9573.5
9838.1,9066.9
9635.1,8762.699999999999
9710,8635.4
9655.8,8674.9
9714.9,8847.3
9413.8,9244.7
9608,9920.4
9421,10829.9
10118.3,11377.1
10356.6,11689.300000000001
10072,12022.2
9505.2,12152.699999999999
10134.8,11930.699999999999
10306.8,11358.300000000001
10652.6,11362.4
10583,11835.1
10412.6,12899.3
10146.1,13428.699999999999
10092.5,12955.4
9835.7,12432.9
10652.4,11688.2
10382.8,10749.5
10438.8,9586.5
9960.4,8653.3
9900.5,8052.7
10230.5,7607.6
9623.4,7400
9614.9,7376.5
9631.8,7457.599999999999
9484,7736.400000000001
9371.9,8382.8
9508.1,9050
9613.3,9514.300000000001
9749.4,10007.4
9842.6,10415.599999999999
9626.2,10745
9793.8,10902.5
10565,10663.9
10551.8,10851.1
10160.8,11714.9
10507.4,12987.7
10321.1,12759.599999999999
9955.9,12268.2
10007.9,11874.5
9689.3,11064.3
9629.4,9773.5
10020.9,8271.2
10347.2,7427.6
10095.2,6916.200000000001
9882.9,6701.400000000001
10063.1,6646
10351,6802.5
11800.9,7229.599999999999
15617.8,7957.5
19310.5,8868.9
19325.4,9052.4
17063,8797.599999999999
13035.4,8756.699999999999
11336.3,8607.1
10436.4,8466.5
10475.8,8239.3
10897.3,8158.8
13873.1,8644.3
14888.1,9831.2
15864.9,11282.900000000001
16594.6,11810.4
12934.7,11846
12353.8,11675.800000000001
13538.1,10928.1
18686.9,9816.1
19290.8,8412.7
12889.6,7522.3
10593.2,7069.700000000001
10362,6826.599999999999
10769.6,6842.099999999999
10901.1,6996.599999999999
11702.5,7378.4
14391,8232.4
15925.8,9079.800000000001
15726.5,9022.9
17781.5,8676
20176.4,8577.1
16767.9,8682.3
14450.1,8489.3
11598.9,8260.5
13406.2,8264.3
15077.8,8574.2
16937.6,9556.2
17746.6,11142.1
19110.3,11453.199999999999
17477.1,11397.5
19128.8,11284.699999999999
20868.8,10644.6
20876.4,9493.6
19252.5,8188.3
20618.9,7264.700000000001
20176.3,6711.2
22248.5,6451.5
21141.1,6407
22966.4,6511.5
20136.3,6934.299999999999
14830.8,7696.099999999999
15313.4,8623
14990.4,8538.6
16079.1,8071
18301,7824.599999999999
16630.6,7682.1
18970.3,7738.299999999999
19451.4,7526.1
16762.7,7459.8
17595.9,7753.2
15670.4,8859.8
17667,10343.5
17231,10995.4
17099.6,11173.6
18424.3,11141.6
20999.8,10507.6
21605.3,9443.5
16811.3,8085.9
18370.3,7161.1
17255.7,6738.6
17042.8,6533.6
16674.9,6466.8
14715.6,6594.8
14632.3,7070.4
13729.8,7883
12623.2,8708.300000000001
13604.5,8916.3
14116.5,8872.6
15319.6,8941.1
18274.3,9167.900000000001
20222.2,9264.599999999999
17454.6,8980.300000000001
17776.7,8835.4
17217.8,8990.7
16137.1,10040.6
16283.6,11055.5
15144.9,11380.6
13257.3,11381.4
12808.4,11156.7
12651.4,10596
13736.8,9556
16570.6,8215.8
17862.2,7337.099999999999
16799.4,6823.599999999999
19101.2,6592.7
15522.9,6522.6
12975.6,6628.3
15260.5,7043.799999999999
13415.6,7753.3
12547.9,8651.900000000001
12772.4,8784.6
13170.9,8782.800000000001
15983.7,8800.300000000001
14325.4,8975.3
14823.3,8916.9
11183.7,8801.8
10376.5,8803.2
10979.8,8990.8
12291.4,9868.3
11055.1,10949.8
10901.5,11384.9
11094.4,11434.5
10592.4,11333.6
10796.4,10875.6
12211.8,10112.5
10563.8,8970.900000000001
10530.4,8007.5
10587.5,7415.4
10578.3,7008
9971.4,6864.7
10074.2,6932.099999999999
10374.2,7103.5
10086.2,7508.1
10293.7,8146.900000000001
11204.6,8908.599999999999
11661.4,9632.2
11346.2,10054.8
11739.5,10308.300000000001
12752.5,10345.4
12358.3,9855.5
10071.3,9575.5
9940.8,9642.199999999999
9875.9,10221.1
9761.3,11371.3
9862.8,12135.3
10229.1,11821.8
9838.6,11350.3
9530.2,10858.5
9490.3,9890.199999999999
9658.3,8897.9
9471.1,8075.799999999999
