YEAR,MONTH,DAY,HOUR,TOTAL_CONSUMPTION
2018,11,30,6,6283.5
2018,11,30,7,7134.3
2018,11,30,8,8142.6
2018,11,30,9,8014.1
2018,11,30,10,7550.4
2018,11,30,11,7571.2
2018,11,30,12,7605.7
2018,11,30,13,7616.0
2018,11,30,14,7576.4
2018,11,30,15,7554.4
2018,11,30,16,8021.6
2018,11,30,17,9285.3
2018,11,30,18,10800.6
2018,11,30,19,10866.0
2018,11,30,20,10877.8
2018,11,30,21,10776.8
2018,11,30,22,10194.9
2018,11,30,23,9195.9
2018,11,30,24,7972.1
2018,12,1,1,6923.8
2018,12,1,2,6200.0
2018,12,1,3,5897.4
2018,12,1,4,5737.5
2018,12,1,5,5748.9
2018,12,1,6,6022.9
2018,12,1,7,6434.5
2018,12,1,8,7279.7
2018,12,1,9,8283.4
2018,12,1,10,8999.1
2018,12,1,11,9280.2
2018,12,1,12,9428.1
2018,12,1,13,9508.1
2018,12,1,14,9563.5
2018,12,1,15,9595.5
2018,12,1,16,9945.6
2018,12,1,17,10935.0
2018,12,1,18,12025.9
2018,12,1,19,11888.0
2018,12,1,20,11291.8
2018,12,1,21,10917.3
2018,12,1,22,10386.4
2018,12,1,23,9405.6
2018,12,1,24,8193.5
2018,12,2,1,6926.8
2018,12,2,2,6210.0
2018,12,2,3,5839.2
2018,12,2,4,5630.3
2018,12,2,5,5645.2
2018,12,2,6,5784.1
2018,12,2,7,6223.8
2018,12,2,8,7000.4
2018,12,2,9,8053.8
2018,12,2,10,8568.6
2018,12,2,11,8950.3
2018,12,2,12,9085.1
2018,12,2,13,9186.4
2018,12,2,14,9101.0
2018,12,2,15,8898.9
2018,12,2,16,9198.5
2018,12,2,17,10320.4
2018,12,2,18,12241.0
2018,12,2,19,12122.2
2018,12,2,20,11678.6
2018,12,2,21,11264.6
2018,12,2,22,10489.8
2018,12,2,23,8990.9
2018,12,2,24,7314.3
2018,12,3,1,6792.0
2018,12,3,2,6051.8
2018,12,3,3,6000.8
2018,12,3,4,5953.6
2018,12,3,5,6036.8
2018,12,3,6,6601.9
2018,12,3,7,7440.1
2018,12,3,8,8535.6
2018,12,3,9,8541.9
2018,12,3,10,7731.0
2018,12,3,11,7832.9
2018,12,3,12,7888.8
2018,12,3,13,8073.3
2018,12,3,14,7914.0
2018,12,3,15,8388.3
2018,12,3,16,8707.0
2018,12,3,17,10288.9
2018,12,3,18,12023.7
2018,12,3,19,12244.9
2018,12,3,20,12232.1
2018,12,3,21,11914.6
2018,12,3,22,11317.2
2018,12,3,23,10041.8
2018,12,3,24,8376.0
2018,12,4,1,6603.4
2018,12,4,2,6104.6
2018,12,4,3,5821.1
2018,12,4,4,5812.3
2018,12,4,5,6034.4
2018,12,4,6,6587.7
2018,12,4,7,7499.7
2018,12,4,8,8525.5
2018,12,4,9,8211.1
2018,12,4,10,7588.8
2018,12,4,11,7205.5
2018,12,4,12,7169.7
2018,12,4,13,7064.0
2018,12,4,14,6848.2
2018,12,4,15,6946.3
2018,12,4,16,7511.4
2018,12,4,17,9045.0
2018,12,4,18,11328.0
2018,12,4,19,11857.2
2018,12,4,20,12019.0
2018,12,4,21,11986.4
2018,12,4,22,11233.5
2018,12,4,23,9933.3
2018,12,4,24,8146.4
2018,12,5,1,7074.5
2018,12,5,2,6537.3
2018,12,5,3,6311.1
2018,12,5,4,6297.5
2018,12,5,5,6473.8
2018,12,5,6,6964.0
2018,12,5,7,7869.0
2018,12,5,8,8876.5
2018,12,5,9,8457.0
2018,12,5,10,7840.0
2018,12,5,11,7552.9
2018,12,5,12,7539.8
2018,12,5,13,7582.6
2018,12,5,14,7414.2
2018,12,5,15,7523.4
2018,12,5,16,8047.0
2018,12,5,17,9436.5
2018,12,5,18,11620.6
2018,12,5,19,11834.7
2018,12,5,20,12001.0
2018,12,5,21,11767.6
2018,12,5,22,11254.2
2018,12,5,23,9890.6
2018,12,5,24,8219.9
2018,12,6,1,7012.3
2018,12,6,2,6370.3
2018,12,6,3,6112.4
2018,12,6,4,6017.2
2018,12,6,5,6259.8
2018,12,6,6,6736.1
2018,12,6,7,7711.2
2018,12,6,8,8691.0
2018,12,6,9,8430.1
2018,12,6,10,7975.7
2018,12,6,11,7709.3
2018,12,6,12,7767.4
2018,12,6,13,7900.1
2018,12,6,14,8013.2
2018,12,6,15,7964.5
2018,12,6,16,8521.5
2018,12,6,17,9909.2
2018,12,6,18,11534.2
2018,12,6,19,11641.9
2018,12,6,20,11727.9
2018,12,6,21,11884.2
2018,12,6,22,11280.0
2018,12,6,23,10009.1
2018,12,6,24,8305.7
2018,12,7,1,7123.1
2018,12,7,2,6535.1
2018,12,7,3,6352.1
2018,12,7,4,6282.1
2018,12,7,5,6442.8
2018,12,7,6,6895.0
2018,12,7,7,7652.8
2018,12,7,8,8532.3
2018,12,7,9,8528.6
2018,12,7,10,8117.9
2018,12,7,11,7979.0
2018,12,7,12,8068.2
2018,12,7,13,8109.4
2018,12,7,14,8020.7
2018,12,7,15,8267.5
2018,12,7,16,8799.6
2018,12,7,17,9967.7
2018,12,7,18,11671.7
2018,12,7,19,11953.2
2018,12,7,20,11843.8
2018,12,7,21,11676.9
2018,12,7,22,11113.1
2018,12,7,23,10187.8
2018,12,7,24,8618.8
2018,12,8,1,7401.6
2018,12,8,2,6703.3
2018,12,8,3,6437.3
2018,12,8,4,6258.3
2018,12,8,5,6351.3
2018,12,8,6,6623.2
2018,12,8,7,7185.5
2018,12,8,8,8128.3
2018,12,8,9,9084.0
2018,12,8,10,9311.5
2018,12,8,11,9414.5
2018,12,8,12,9656.1
2018,12,8,13,9887.8
2018,12,8,14,10020.3
2018,12,8,15,9803.3
2018,12,8,16,10109.5
2018,12,8,17,11215.5
2018,12,8,18,12670.0
2018,12,8,19,12560.3
2018,12,8,20,12090.7
2018,12,8,21,11632.2
2018,12,8,22,10922.5
2018,12,8,23,10106.6
2018,12,8,24,8779.9
2018,12,9,1,7580.1
2018,12,9,2,6794.1
2018,12,9,3,6447.9
2018,12,9,4,6344.4
2018,12,9,5,6404.7
2018,12,9,6,6651.7
2018,12,9,7,7034.7
2018,12,9,8,8012.0
2018,12,9,9,9040.9
2018,12,9,10,9276.3
2018,12,9,11,9442.9
2018,12,9,12,9624.5
2018,12,9,13,9816.8
2018,12,9,14,9695.8
2018,12,9,15,9759.9
2018,12,9,16,10082.1
2018,12,9,17,11376.1
2018,12,9,18,13479.0
2018,12,9,19,13489.0
2018,12,9,20,13222.3
2018,12,9,21,12705.0
2018,12,9,22,11748.6
2018,12,9,23,10111.7
2018,12,9,24,8171.8
2018,12,10,1,7031.6
2018,12,10,2,6415.7
2018,12,10,3,6166.1
2018,12,10,4,6128.0
2018,12,10,5,6238.3
2018,12,10,6,6775.8
2018,12,10,7,7711.4
2018,12,10,8,8806.6
2018,12,10,9,8699.8
2018,12,10,10,8311.8
2018,12,10,11,8197.4
2018,12,10,12,8243.1
2018,12,10,13,8173.6
2018,12,10,14,8088.1
2018,12,10,15,8121.8
2018,12,10,16,8701.3
2018,12,10,17,10350.3
2018,12,10,18,12180.3
2018,12,10,19,12371.9
2018,12,10,20,12428.2
2018,12,10,21,12231.7
2018,12,10,22,11484.9
2018,12,10,23,9978.0
2018,12,10,24,8148.5
2018,12,11,1,6855.6
2018,12,11,2,6355.6
2018,12,11,3,6124.3
2018,12,11,4,6059.6
2018,12,11,5,6241.1
2018,12,11,6,6776.3
2018,12,11,7,7638.0
2018,12,11,8,8732.5
2018,12,11,9,8716.1
2018,12,11,10,8231.5
2018,12,11,11,8216.9
2018,12,11,12,8207.2
2018,12,11,13,8220.4
2018,12,11,14,8102.5
2018,12,11,15,8192.9
2018,12,11,16,8849.6
2018,12,11,17,10374.6
2018,12,11,18,12027.8
2018,12,11,19,12342.9
2018,12,11,20,12354.6
2018,12,11,21,12244.2
2018,12,11,22,11544.3
2018,12,11,23,10028.4
2018,12,11,24,8306.0
2018,12,12,1,7074.3
2018,12,12,2,6495.7
2018,12,12,3,6244.0
2018,12,12,4,6178.0
2018,12,12,5,6297.8
2018,12,12,6,6775.1
2018,12,12,7,7740.6
2018,12,12,8,8747.6
2018,12,12,9,8445.4
2018,12,12,10,7911.9
2018,12,12,11,7699.2
2018,12,12,12,7690.4
2018,12,12,13,7686.0
2018,12,12,14,7607.8
2018,12,12,15,7786.5
2018,12,12,16,8549.7
2018,12,12,17,10113.6
2018,12,12,18,11907.2
2018,12,12,19,12002.2
2018,12,12,20,12099.8
2018,12,12,21,12045.9
2018,12,12,22,11439.4
2018,12,12,23,10019.3
2018,12,12,24,8232.3
2018,12,13,1,6991.3
2018,12,13,2,6252.7
2018,12,13,3,6021.8
2018,12,13,4,5957.1
2018,12,13,5,6131.8
2018,12,13,6,6603.4
2018,12,13,7,7484.1
2018,12,13,8,8559.8
2018,12,13,9,8425.6
2018,12,13,10,8003.1
2018,12,13,11,7739.9
2018,12,13,12,7784.8
2018,12,13,13,7686.8
2018,12,13,14,7700.8
2018,12,13,15,7749.2
2018,12,13,16,8378.3
2018,12,13,17,9896.5
2018,12,13,18,11540.6
2018,12,13,19,11695.8
2018,12,13,20,11897.5
2018,12,13,21,11908.5
2018,12,13,22,11370.7
2018,12,13,23,10042.2
2018,12,13,24,8283.4
2018,12,14,1,6931.5
2018,12,14,2,6273.8
2018,12,14,3,6044.0
2018,12,14,4,5938.6
2018,12,14,5,6063.1
2018,12,14,6,6558.4
2018,12,14,7,7336.2
2018,12,14,8,8371.7
2018,12,14,9,8398.5
2018,12,14,10,8158.8
2018,12,14,11,8085.7
2018,12,14,12,8055.0
2018,12,14,13,7723.9
2018,12,14,14,7712.7
2018,12,14,15,7652.2
2018,12,14,16,7917.7
2018,12,14,17,9361.5
2018,12,14,18,11407.0
2018,12,14,19,11633.1
2018,12,14,20,11532.7
2018,12,14,21,11363.6
2018,12,14,22,10956.3
2018,12,14,23,9981.3
2018,12,14,24,8443.3
2018,12,15,1,7096.8
2018,12,15,2,6330.2
2018,12,15,3,5876.6
2018,12,15,4,5702.1
2018,12,15,5,5796.9
2018,12,15,6,6059.6
2018,12,15,7,6582.5
2018,12,15,8,7426.9
2018,12,15,9,8556.8
2018,12,15,10,9211.7
2018,12,15,11,9538.0
2018,12,15,12,9771.4
2018,12,15,13,9897.6
2018,12,15,14,9857.2
2018,12,15,15,9865.8
2018,12,15,16,10521.6
2018,12,15,17,11464.3
2018,12,15,18,12474.9
2018,12,15,19,12347.8
2018,12,15,20,11926.4
2018,12,15,21,11467.9
2018,12,15,22,10899.9
2018,12,15,23,10090.3
2018,12,15,24,8643.7
2018,12,16,1,7252.7
2018,12,16,2,6475.2
2018,12,16,3,6031.1
2018,12,16,4,5872.4
2018,12,16,5,5863.2
2018,12,16,6,5987.5
2018,12,16,7,6381.5
2018,12,16,8,7108.2
2018,12,16,9,8383.5
2018,12,16,10,9125.6
2018,12,16,11,9507.7
2018,12,16,12,9610.6
2018,12,16,13,9846.8
2018,12,16,14,9860.2
2018,12,16,15,9883.2
2018,12,16,16,10293.2
2018,12,16,17,11352.6
2018,12,16,18,13000.2
2018,12,16,19,13062.9
2018,12,16,20,12720.2
2018,12,16,21,12292.3
2018,12,16,22,11390.4
2018,12,16,23,9949.5
2018,12,16,24,8084.4
2018,12,17,1,6794.6
2018,12,17,2,6147.9
2018,12,17,3,5882.6
2018,12,17,4,5818.7
2018,12,17,5,5974.8
2018,12,17,6,6422.6
2018,12,17,7,7285.8
2018,12,17,8,8489.7
2018,12,17,9,8235.5
2018,12,17,10,8126.5
2018,12,17,11,8219.4
2018,12,17,12,8203.9
2018,12,17,13,8268.2
2018,12,17,14,8216.0
2018,12,17,15,8348.6
2018,12,17,16,8871.8
2018,12,17,17,10400.9
2018,12,17,18,12507.3
2018,12,17,19,12811.9
2018,12,17,20,12627.6
2018,12,17,21,12377.8
2018,12,17,22,11594.4
2018,12,17,23,10295.6
2018,12,17,24,8310.3
2018,12,18,1,7024.0
2018,12,18,2,6347.0
2018,12,18,3,6161.8
2018,12,18,4,6088.1
2018,12,18,5,6209.0
2018,12,18,6,6790.7
2018,12,18,7,7780.3
2018,12,18,8,8721.2
2018,12,18,9,8490.1
2018,12,18,10,7777.0
2018,12,18,11,7514.8
2018,12,18,12,7453.1
2018,12,18,13,7326.6
2018,12,18,14,7222.6
2018,12,18,15,7288.2
2018,12,18,16,7827.1
2018,12,18,17,9343.1
2018,12,18,18,11842.7
2018,12,18,19,12302.7
2018,12,18,20,12442.1
2018,12,18,21,12273.8
2018,12,18,22,11831.7
2018,12,18,23,10421.1
2018,12,18,24,8519.6
2018,12,19,1,7210.6
2018,12,19,2,6664.9
2018,12,19,3,6309.5
2018,12,19,4,6336.4
2018,12,19,5,6464.6
2018,12,19,6,6963.4
2018,12,19,7,7795.8
2018,12,19,8,8801.5
2018,12,19,9,8522.6
2018,12,19,10,8008.0
2018,12,19,11,7828.3
2018,12,19,12,7640.6
2018,12,19,13,7558.1
2018,12,19,14,7499.1
2018,12,19,15,7420.1
2018,12,19,16,7958.2
2018,12,19,17,9345.7
2018,12,19,18,11683.2
2018,12,19,19,12110.1
2018,12,19,20,12234.8
2018,12,19,21,12134.6
2018,12,19,22,11661.9
2018,12,19,23,10255.4
2018,12,19,24,8354.7
2018,12,20,1,6991.5
2018,12,20,2,6356.9
2018,12,20,3,6033.0
2018,12,20,4,6062.1
2018,12,20,5,6141.4
2018,12,20,6,6576.8
2018,12,20,7,7498.2
2018,12,20,8,8562.1
2018,12,20,9,8349.8
2018,12,20,10,7899.0
2018,12,20,11,7820.3
2018,12,20,12,7808.7
2018,12,20,13,7831.1
2018,12,20,14,7749.8
2018,12,20,15,7756.9
2018,12,20,16,8356.3
2018,12,20,17,9773.0
2018,12,20,18,11741.0
2018,12,20,19,11919.9
2018,12,20,20,12018.8
2018,12,20,21,12041.6
2018,12,20,22,11459.3
2018,12,20,23,10195.0
2018,12,20,24,8394.5
2018,12,21,1,7033.3
2018,12,21,2,6347.0
2018,12,21,3,5980.9
2018,12,21,4,5855.1
2018,12,21,5,5956.3
2018,12,21,6,6369.4
2018,12,21,7,7135.9
2018,12,21,8,8149.1
2018,12,21,9,8360.4
2018,12,21,10,8102.6
2018,12,21,11,8074.1
2018,12,21,12,7929.3
2018,12,21,13,7953.1
2018,12,21,14,7823.0
2018,12,21,15,8049.9
2018,12,21,16,8714.8
2018,12,21,17,10216.5
2018,12,21,18,11877.7
2018,12,21,19,12055.2
2018,12,21,20,11932.3
2018,12,21,21,11941.2
2018,12,21,22,11346.5
2018,12,21,23,10324.7
2018,12,21,24,8794.8
2018,12,22,1,7657.7
2018,12,22,2,6814.0
2018,12,22,3,6710.2
2018,12,22,4,6407.9
2018,12,22,5,6504.5
2018,12,22,6,6683.7
2018,12,22,7,7231.3
2018,12,22,8,8242.8
2018,12,22,9,9258.7
2018,12,22,10,10181.3
2018,12,22,11,10789.2
2018,12,22,12,11001.0
2018,12,22,13,11110.2
2018,12,22,14,11302.9
2018,12,22,15,11310.1
2018,12,22,16,11516.2
2018,12,22,17,12167.0
2018,12,22,18,13215.9
2018,12,22,19,13088.9
2018,12,22,20,12595.4
2018,12,22,21,12329.7
2018,12,22,22,11742.0
2018,12,22,23,10776.1
2018,12,22,24,9356.6
2018,12,23,1,8084.5
2018,12,23,2,7158.6
2018,12,23,3,6704.9
2018,12,23,4,6461.2
2018,12,23,5,6477.3
2018,12,23,6,6674.5
2018,12,23,7,7107.5
2018,12,23,8,7939.6
2018,12,23,9,9136.4
2018,12,23,10,9873.7
2018,12,23,11,10380.3
2018,12,23,12,10712.5
2018,12,23,13,11002.6
2018,12,23,14,10966.1
2018,12,23,15,11219.4
2018,12,23,16,11413.2
2018,12,23,17,12622.9
2018,12,23,18,13763.9
2018,12,23,19,13471.3
2018,12,23,20,13123.9
2018,12,23,21,12987.3
2018,12,23,22,12231.8
2018,12,23,23,10976.2
2018,12,23,24,9389.7
2018,12,24,1,7699.2
2018,12,24,2,6787.7
2018,12,24,3,6381.8
2018,12,24,4,6141.0
2018,12,24,5,6218.7
2018,12,24,6,6557.6
2018,12,24,7,7116.2
2018,12,24,8,7852.2
2018,12,24,9,8994.2
2018,12,24,10,9849.8
2018,12,24,11,10316.7
2018,12,24,12,10867.8
2018,12,24,13,11140.1
2018,12,24,14,11247.7
2018,12,24,15,11121.8
2018,12,24,16,11402.9
2018,12,24,17,12295.2
2018,12,24,18,13436.2
2018,12,24,19,13089.4
2018,12,24,20,12625.2
2018,12,24,21,12261.8
2018,12,24,22,11864.9
2018,12,24,23,11102.8
2018,12,24,24,9790.3
2018,12,25,1,8393.8
2018,12,25,2,7338.5
2018,12,25,3,6793.5
2018,12,25,4,6453.2
2018,12,25,5,6397.2
2018,12,25,6,6635.1
2018,12,25,7,7052.1
2018,12,25,8,8004.7
2018,12,25,9,9596.6
2018,12,25,10,10811.3
2018,12,25,11,11458.8
2018,12,25,12,11650.0
2018,12,25,13,11802.5
2018,12,25,14,12009.3
2018,12,25,15,12032.4
2018,12,25,16,11941.6
2018,12,25,17,12420.0
2018,12,25,18,13097.1
2018,12,25,19,12289.4
2018,12,25,20,11872.4
2018,12,25,21,11636.1
2018,12,25,22,11375.3
2018,12,25,23,10681.4
2018,12,25,24,9159.5
2018,12,26,1,7805.8
2018,12,26,2,6947.5
2018,12,26,3,6527.1
2018,12,26,4,6247.5
2018,12,26,5,6302.8
2018,12,26,6,6573.9
2018,12,26,7,6892.9
2018,12,26,8,7343.2
2018,12,26,9,8350.8
2018,12,26,10,9109.8
2018,12,26,11,9889.6
2018,12,26,12,10034.0
2018,12,26,13,10071.3
2018,12,26,14,9991.5
2018,12,26,15,10094.5
2018,12,26,16,10413.8
2018,12,26,17,11192.1
2018,12,26,18,12358.9
2018,12,26,19,12269.5
2018,12,26,20,12030.8
2018,12,26,21,11913.3
2018,12,26,22,11238.8
2018,12,26,23,10209.1
2018,12,26,24,8642.9
2018,12,27,1,7336.6
2018,12,27,2,6624.7
2018,12,27,3,6341.9
2018,12,27,4,6243.3
2018,12,27,5,6341.1
2018,12,27,6,6693.7
2018,12,27,7,7086.9
2018,12,27,8,7684.1
2018,12,27,9,8377.5
2018,12,27,10,8607.8
2018,12,27,11,8839.1
2018,12,27,12,9164.9
2018,12,27,13,9167.6
2018,12,27,14,9032.9
2018,12,27,15,9054.1
2018,12,27,16,9444.6
2018,12,27,17,10617.9
2018,12,27,18,12289.6
2018,12,27,19,12367.8
2018,12,27,20,12238.2
2018,12,27,21,11935.9
2018,12,27,22,11295.0
2018,12,27,23,10192.3
2018,12,27,24,8527.9
2018,12,28,1,7198.6
2018,12,28,2,6403.6
2018,12,28,3,6051.9
2018,12,28,4,5818.4
2018,12,28,5,5790.8
2018,12,28,6,6082.1
2018,12,28,7,6433.5
2018,12,28,8,6902.1
2018,12,28,9,7523.1
2018,12,28,10,7975.8
2018,12,28,11,8377.9
2018,12,28,12,8517.6
2018,12,28,13,8604.3
2018,12,28,14,8652.2
2018,12,28,15,8565.8
2018,12,28,16,8841.3
2018,12,28,17,9715.1
2018,12,28,18,11042.3
2018,12,28,19,11128.1
2018,12,28,20,11142.1
2018,12,28,21,10971.7
2018,12,28,22,10485.4
2018,12,28,23,9518.6
2018,12,28,24,8270.2
2018,12,29,1,7142.7
2018,12,29,2,6377.2
2018,12,29,3,6004.0
2018,12,29,4,5766.8
2018,12,29,5,5743.5
2018,12,29,6,5979.9
2018,12,29,7,6359.8
2018,12,29,8,7045.4
2018,12,29,9,7948.6
2018,12,29,10,8731.9
2018,12,29,11,9383.5
2018,12,29,12,9827.9
2018,12,29,13,10011.2
2018,12,29,14,9898.2
2018,12,29,15,9583.7
2018,12,29,16,9585.2
2018,12,29,17,10644.9
2018,12,29,18,12128.6
2018,12,29,19,12200.1
2018,12,29,20,11993.5
2018,12,29,21,11601.7
2018,12,29,22,10997.5
2018,12,29,23,10131.4
2018,12,29,24,8745.4
2018,12,30,1,7538.0
2018,12,30,2,6758.7
2018,12,30,3,6471.8
2018,12,30,4,6302.8
2018,12,30,5,6319.4
2018,12,30,6,6495.2
2018,12,30,7,6793.0
2018,12,30,8,7394.1
2018,12,30,9,8231.8
2018,12,30,10,8882.6
2018,12,30,11,9347.4
2018,12,30,12,9775.9
2018,12,30,13,10092.0
2018,12,30,14,9962.7
2018,12,30,15,9981.4
2018,12,30,16,9976.4
2018,12,30,17,10667.4
2018,12,30,18,12513.1
2018,12,30,19,12691.9
2018,12,30,20,12241.4
2018,12,30,21,11865.4
2018,12,30,22,11142.3
2018,12,30,23,10196.3
2018,12,30,24,8712.8
2018,12,31,1,7423.8
2018,12,31,2,6658.4
2018,12,31,3,6339.5
2018,12,31,4,6142.5
2018,12,31,5,6240.9
2018,12,31,6,6501.1
2018,12,31,7,6836.5
2018,12,31,8,7305.2
2018,12,31,9,7967.2
2018,12,31,10,8365.4
2018,12,31,11,8628.8
2018,12,31,12,8998.2
2018,12,31,13,9011.9
2018,12,31,14,9193.5
2018,12,31,15,9626.8
2018,12,31,16,10231.6
2018,12,31,17,11407.9
2018,12,31,18,12729.9
2018,12,31,19,12431.2
2018,12,31,20,11774.7
2018,12,31,21,11152.4
2018,12,31,22,10477.5
2018,12,31,23,9714.7
2018,12,31,24,8772.6
2019,1,1,1,7943.7
2019,1,1,2,7061.9
2019,1,1,3,6437.4
2019,1,1,4,6003.3
2019,1,1,5,5884.0
2019,1,1,6,6039.7
2019,1,1,7,6254.5
2019,1,1,8,6422.8
2019,1,1,9,7129.1
2019,1,1,10,7886.2
2019,1,1,11,8768.0
2019,1,1,12,9248.9
2019,1,1,13,9609.6
2019,1,1,14,9631.2
2019,1,1,15,9702.0
2019,1,1,16,10068.9
2019,1,1,17,10891.2
2019,1,1,18,12324.6
2019,1,1,19,12308.2
2019,1,1,20,11985.2
2019,1,1,21,11738.9
2019,1,1,22,11115.3
2019,1,1,23,9960.9
2019,1,1,24,8369.9
2019,1,2,1,7258.2
2019,1,2,2,6605.8
2019,1,2,3,6350.1
2019,1,2,4,6237.9
2019,1,2,5,6387.1
2019,1,2,6,6856.6
2019,1,2,7,7394.5
2019,1,2,8,7910.9
2019,1,2,9,8314.6
2019,1,2,10,8303.3
2019,1,2,11,8519.6
2019,1,2,12,8675.3
2019,1,2,13,8858.3
2019,1,2,14,8955.9
2019,1,2,15,9039.1
2019,1,2,16,9356.0
2019,1,2,17,10551.8
2019,1,2,18,12084.4
2019,1,2,19,12031.4
2019,1,2,20,11820.3
2019,1,2,21,11589.9
2019,1,2,22,10990.9
2019,1,2,23,9799.6
2019,1,2,24,8383.2
2019,1,3,1,7023.6
2019,1,3,2,6440.3
2019,1,3,3,6202.9
2019,1,3,4,6088.8
2019,1,3,5,6140.8
2019,1,3,6,6547.4
2019,1,3,7,7052.9
2019,1,3,8,7616.9
2019,1,3,9,7963.4
2019,1,3,10,7941.7
2019,1,3,11,8106.3
2019,1,3,12,8311.6
2019,1,3,13,8337.2
2019,1,3,14,8299.8
2019,1,3,15,8235.3
2019,1,3,16,8745.0
2019,1,3,17,9899.1
2019,1,3,18,11556.7
2019,1,3,19,11662.0
2019,1,3,20,11429.5
2019,1,3,21,11360.5
2019,1,3,22,10752.1
2019,1,3,23,9696.1
2019,1,3,24,8195.6
2019,1,4,1,7013.0
2019,1,4,2,6373.6
2019,1,4,3,6063.5
2019,1,4,4,5920.4
2019,1,4,5,6071.5
2019,1,4,6,6437.9
2019,1,4,7,6906.1
2019,1,4,8,7492.4
2019,1,4,9,7891.4
2019,1,4,10,7798.4
2019,1,4,11,7677.2
2019,1,4,12,7706.2
2019,1,4,13,7538.7
2019,1,4,14,7319.9
2019,1,4,15,7266.1
2019,1,4,16,7631.9
2019,1,4,17,8585.2
2019,1,4,18,10475.8
2019,1,4,19,10917.7
2019,1,4,20,10872.9
2019,1,4,21,10596.3
2019,1,4,22,10175.1
2019,1,4,23,9295.6
2019,1,4,24,8084.6
2019,1,5,1,7104.5
2019,1,5,2,6376.5
2019,1,5,3,6018.3
2019,1,5,4,5878.7
2019,1,5,5,5867.2
2019,1,5,6,6120.9
2019,1,5,7,6499.7
2019,1,5,8,7112.9
2019,1,5,9,7854.0
2019,1,5,10,8656.1
2019,1,5,11,9106.0
2019,1,5,12,9546.4
2019,1,5,13,9960.1
2019,1,5,14,9838.3
2019,1,5,15,9823.2
2019,1,5,16,10076.9
2019,1,5,17,10690.7
2019,1,5,18,12067.5
2019,1,5,19,12056.5
2019,1,5,20,11577.1
2019,1,5,21,11083.8
2019,1,5,22,10427.0
2019,1,5,23,9537.7
2019,1,5,24,8391.5
2019,1,6,1,7263.0
2019,1,6,2,6391.6
2019,1,6,3,6041.1
2019,1,6,4,5794.8
2019,1,6,5,5809.6
2019,1,6,6,6035.7
2019,1,6,7,6382.7
2019,1,6,8,7023.3
2019,1,6,9,8048.2
2019,1,6,10,8529.2
2019,1,6,11,8752.7
2019,1,6,12,9228.1
2019,1,6,13,9843.6
2019,1,6,14,9856.2
2019,1,6,15,9813.2
2019,1,6,16,10029.4
2019,1,6,17,11036.4
2019,1,6,18,12805.3
2019,1,6,19,12889.7
2019,1,6,20,12493.5
2019,1,6,21,11934.8
2019,1,6,22,11034.1
2019,1,6,23,9601.8
2019,1,6,24,8129.3
2019,1,7,1,6967.2
2019,1,7,2,6539.2
2019,1,7,3,6233.3
2019,1,7,4,6298.7
2019,1,7,5,6449.8
2019,1,7,6,6963.7
2019,1,7,7,7829.7
2019,1,7,8,8863.2
2019,1,7,9,8731.2
2019,1,7,10,8319.1
2019,1,7,11,8414.1
2019,1,7,12,8603.6
2019,1,7,13,8757.1
2019,1,7,14,8689.3
2019,1,7,15,8642.3
2019,1,7,16,9008.4
2019,1,7,17,10291.9
2019,1,7,18,12042.2
2019,1,7,19,11957.9
2019,1,7,20,11723.7
2019,1,7,21,11373.0
2019,1,7,22,10666.6
2019,1,7,23,9279.4
2019,1,7,24,7732.6
2019,1,8,1,6523.0
2019,1,8,2,5887.6
2019,1,8,3,5670.2
2019,1,8,4,5464.7
2019,1,8,5,5617.1
2019,1,8,6,6072.5
2019,1,8,7,6999.1
2019,1,8,8,7920.0
2019,1,8,9,7689.9
2019,1,8,10,7176.8
2019,1,8,11,6876.9
2019,1,8,12,7111.2
2019,1,8,13,7171.3
2019,1,8,14,7167.2
2019,1,8,15,6983.3
2019,1,8,16,7569.8
2019,1,8,17,8849.8
2019,1,8,18,10586.8
2019,1,8,19,10831.6
2019,1,8,20,10753.2
2019,1,8,21,10570.7
2019,1,8,22,10015.8
2019,1,8,23,8867.4
2019,1,8,24,7452.1
2019,1,9,1,6420.8
2019,1,9,2,5844.5
2019,1,9,3,5690.5
2019,1,9,4,5625.2
2019,1,9,5,5810.7
2019,1,9,6,6357.3
2019,1,9,7,7220.6
2019,1,9,8,8275.6
2019,1,9,9,8021.3
2019,1,9,10,7666.0
2019,1,9,11,7595.4
2019,1,9,12,7602.8
2019,1,9,13,7663.6
2019,1,9,14,7635.6
2019,1,9,15,7707.9
2019,1,9,16,8095.0
2019,1,9,17,9390.8
2019,1,9,18,11227.0
2019,1,9,19,11541.9
2019,1,9,20,11443.8
2019,1,9,21,11276.2
2019,1,9,22,10708.2
2019,1,9,23,9466.5
2019,1,9,24,7995.4
2019,1,10,1,6987.7
2019,1,10,2,6555.9
2019,1,10,3,6321.5
2019,1,10,4,6302.7
2019,1,10,5,6519.7
2019,1,10,6,7083.9
2019,1,10,7,7918.1
2019,1,10,8,9017.1
2019,1,10,9,8656.2
2019,1,10,10,8094.0
2019,1,10,11,7925.4
2019,1,10,12,7769.8
2019,1,10,13,7785.1
2019,1,10,14,7785.0
2019,1,10,15,7772.8
2019,1,10,16,8244.2
2019,1,10,17,9626.7
2019,1,10,18,11494.4
