HOUR,DAY,MONTH,YEAR,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h)
6,26,4,2023,0.6,0.4,98.0,8.0
7,26,4,2023,0.1,-0.3,98.0,9.0
8,26,4,2023,3.1,1.3,88.0,10.0
9,26,4,2023,4.2,1.3,81.0,5.0
10,26,4,2023,6.3,0.6,67.0,5.0
11,26,4,2023,7.0,-0.6,58.0,10.0
12,26,4,2023,8.8,-0.2,53.0,10.0
13,26,4,2023,8.0,-1.6,51.0,12.0
14,26,4,2023,8.5,-0.4,53.0,9.0
15,26,4,2023,8.8,-0.3,53.0,9.0
16,26,4,2023,8.7,-0.3,53.0,7.0
17,26,4,2023,8.5,1.7,62.0,13.0
18,26,4,2023,7.4,2.5,71.0,13.0
19,26,4,2023,7.7,3.0,72.0,10.0
20,26,4,2023,6.5,2.3,75.0,8.0
21,26,4,2023,5.1,1.9,80.0,5.0
22,26,4,2023,4.8,-1.3,65.0,7.0
23,26,4,2023,3.4,-0.7,75.0,7.0
24,26,4,2023,3.0,-1.6,72.0,8.0
1,27,4,2023,2.5,-1.4,75.0,8.0
2,27,4,2023,1.7,-2.6,73.0,8.0
3,27,4,2023,1.7,-1.5,80.0,5.0
4,27,4,2023,0.8,-1.2,87.0,7.0
5,27,4,2023,-1.1,-2.3,91.0,5.0
6,27,4,2023,-0.8,-1.3,96.0,5.0
7,27,4,2023,-0.2,-1.2,93.0,5.0
8,27,4,2023,3.6,0.8,81.0,8.0
9,27,4,2023,6.1,1.6,73.0,9.0
10,27,4,2023,7.7,0.9,62.0,7.0
11,27,4,2023,9.7,1.1,55.0,8.0
12,27,4,2023,9.8,-0.9,47.0,3.0
13,27,4,2023,10.9,2.7,57.0,10.0
14,27,4,2023,11.5,2.5,54.0,14.0
15,27,4,2023,11.3,0.8,48.0,17.0
16,27,4,2023,11.4,1.5,50.0,18.0
17,27,4,2023,10.9,0.7,49.0,23.0
18,27,4,2023,9.7,-0.9,47.0,27.0
19,27,4,2023,8.0,-0.6,54.0,25.0
20,27,4,2023,6.7,-1.2,57.0,27.0
21,27,4,2023,5.3,0.3,70.0,23.0
22,27,4,2023,5.2,0.1,69.0,23.0
23,27,4,2023,5.6,-0.4,66.0,23.0
24,27,4,2023,5.3,0.1,69.0,23.0
1,28,4,2023,4.8,-0.3,69.0,18.0
2,28,4,2023,5.2,0.2,70.0,24.0
3,28,4,2023,4.8,0.5,73.0,23.0
4,28,4,2023,4.4,1.4,81.0,20.0
5,28,4,2023,4.1,2.2,88.0,18.0
6,28,4,2023,4.6,2.7,88.0,19.0
7,28,4,2023,5.1,3.3,88.0,20.0
8,28,4,2023,5.7,3.6,86.0,19.0
9,28,4,2023,6.4,3.7,83.0,22.0
10,28,4,2023,7.5,4.2,80.0,27.0
11,28,4,2023,7.9,5.1,82.0,19.0
12,28,4,2023,8.2,5.3,82.0,22.0
13,28,4,2023,8.5,5.7,82.0,20.0
14,28,4,2023,7.6,6.1,90.0,18.0
15,28,4,2023,7.6,6.9,95.0,19.0
16,28,4,2023,8.2,7.3,94.0,16.0
17,28,4,2023,9.4,7.3,87.0,16.0
18,28,4,2023,7.3,6.7,96.0,17.0
19,28,4,2023,7.5,7.1,97.0,21.0
20,28,4,2023,7.4,7.1,98.0,21.0
21,28,4,2023,7.6,7.4,98.0,22.0
22,28,4,2023,8.0,7.9,99.0,24.0
23,28,4,2023,7.5,7.4,99.0,27.0
24,28,4,2023,6.7,6.6,99.0,30.0
1,29,4,2023,6.4,6.3,99.0,26.0
2,29,4,2023,6.2,6.1,100.0,23.0
3,29,4,2023,6.0,5.9,99.0,22.0
4,29,4,2023,6.0,5.8,99.0,22.0
5,29,4,2023,6.1,5.9,99.0,21.0
6,29,4,2023,5.9,5.7,99.0,21.0
7,29,4,2023,6.0,5.8,99.0,19.0
8,29,4,2023,6.2,6.1,99.0,16.0
9,29,4,2023,6.4,6.3,100.0,16.0
10,29,4,2023,6.8,6.8,100.0,14.0
11,29,4,2023,8.0,8.0,100.0,9.0
12,29,4,2023,9.4,9.4,100.0,15.0
13,29,4,2023,10.4,10.0,98.0,14.0
14,29,4,2023,11.1,10.8,98.0,16.0
15,29,4,2023,11.8,10.9,94.0,19.0
16,29,4,2023,13.1,10.8,86.0,26.0
17,29,4,2023,12.9,10.1,83.0,20.0
18,29,4,2023,13.4,9.4,77.0,24.0
19,29,4,2023,11.9,7.8,76.0,27.0
20,29,4,2023,11.2,7.8,80.0,19.0
21,29,4,2023,10.4,8.0,85.0,9.0
22,29,4,2023,9.3,8.3,93.0,13.0
23,29,4,2023,8.0,7.3,95.0,10.0
24,29,4,2023,7.5,7.1,98.0,14.0
1,30,4,2023,8.0,7.7,98.0,14.0
2,30,4,2023,8.5,8.3,99.0,14.0
3,30,4,2023,7.8,7.5,98.0,6.0
4,30,4,2023,9.5,8.8,95.0,13.0
5,30,4,2023,8.9,8.2,95.0,15.0
6,30,4,2023,9.1,8.2,94.0,10.0
7,30,4,2023,8.2,7.7,97.0,9.0
8,30,4,2023,9.5,8.6,94.0,11.0
9,30,4,2023,10.2,9.3,94.0,14.0
10,30,4,2023,10.2,9.5,96.0,9.0
11,30,4,2023,9.2,8.8,98.0,11.0
12,30,4,2023,8.3,8.2,99.0,12.0
13,30,4,2023,8.8,8.7,99.0,11.0
14,30,4,2023,9.2,9.1,99.0,7.0
15,30,4,2023,8.2,7.4,95.0,18.0
16,30,4,2023,8.6,7.1,90.0,10.0
17,30,4,2023,9.0,6.9,86.0,10.0
18,30,4,2023,9.2,6.5,83.0,9.0
19,30,4,2023,8.8,5.2,78.0,20.0
20,30,4,2023,8.0,4.8,80.0,12.0
21,30,4,2023,7.3,4.2,80.0,9.0
22,30,4,2023,7.2,3.8,79.0,9.0
23,30,4,2023,6.5,4.1,84.0,7.0
24,30,4,2023,6.1,4.2,88.0,6.0
1,1,5,2023,5.4,3.9,90.0,4.0
2,1,5,2023,4.3,3.1,92.0,7.0
3,1,5,2023,4.3,3.4,93.0,9.0
4,1,5,2023,2.5,2.0,97.0,9.0
5,1,5,2023,2.6,2.4,99.0,9.0
6,1,5,2023,1.8,1.6,99.0,9.0
7,1,5,2023,2.7,2.6,99.0,9.0
8,1,5,2023,5.7,4.9,95.0,21.0
9,1,5,2023,6.2,4.2,87.0,20.0
10,1,5,2023,6.5,3.7,82.0,23.0
11,1,5,2023,6.0,4.0,87.0,23.0
12,1,5,2023,6.4,4.2,86.0,24.0
13,1,5,2023,8.8,4.5,74.0,23.0
14,1,5,2023,8.2,4.2,76.0,21.0
15,1,5,2023,6.5,4.6,87.0,23.0
16,1,5,2023,7.4,4.3,81.0,17.0
17,1,5,2023,9.1,2.6,64.0,30.0
18,1,5,2023,8.5,2.2,64.0,25.0
19,1,5,2023,7.4,3.1,74.0,19.0
20,1,5,2023,6.3,2.4,76.0,21.0
21,1,5,2023,5.3,2.5,82.0,17.0
22,1,5,2023,5.5,3.0,84.0,16.0
23,1,5,2023,5.4,3.5,87.0,13.0
24,1,5,2023,5.2,3.4,88.0,16.0
1,2,5,2023,4.9,3.4,90.0,12.0
2,2,5,2023,4.3,2.5,88.0,22.0
3,2,5,2023,3.3,2.5,94.0,10.0
4,2,5,2023,2.7,1.6,93.0,17.0
5,2,5,2023,2.5,1.5,93.0,18.0
6,2,5,2023,1.8,0.7,92.0,14.0
7,2,5,2023,2.4,0.9,90.0,14.0
8,2,5,2023,3.2,1.4,88.0,14.0
9,2,5,2023,4.0,2.5,90.0,16.0
10,2,5,2023,5.0,2.4,83.0,19.0
11,2,5,2023,5.5,2.0,78.0,19.0
12,2,5,2023,6.0,2.3,77.0,18.0
13,2,5,2023,6.1,2.3,77.0,22.0
14,2,5,2023,4.5,2.9,90.0,11.0
15,2,5,2023,5.7,4.0,88.0,15.0
16,2,5,2023,4.7,3.1,90.0,17.0
17,2,5,2023,4.0,2.8,92.0,15.0
18,2,5,2023,3.8,2.7,93.0,10.0
19,2,5,2023,3.5,2.4,92.0,12.0
20,2,5,2023,3.4,2.5,94.0,12.0
21,2,5,2023,3.0,2.3,96.0,9.0
22,2,5,2023,2.6,1.7,94.0,9.0
23,2,5,2023,2.6,2.0,96.0,6.0
24,2,5,2023,2.3,1.5,94.0,8.0
1,3,5,2023,2.0,1.5,97.0,9.0
2,3,5,2023,1.7,1.2,97.0,9.0
3,3,5,2023,1.6,1.2,97.0,9.0
4,3,5,2023,1.3,1.0,98.0,8.0
5,3,5,2023,1.8,1.6,98.0,5.0
6,3,5,2023,2.3,2.0,98.0,9.0
7,3,5,2023,2.9,2.5,97.0,12.0
8,3,5,2023,3.2,2.8,97.0,11.0
9,3,5,2023,4.3,3.7,96.0,12.0
10,3,5,2023,4.4,3.7,95.0,14.0
11,3,5,2023,5.6,4.4,92.0,14.0
12,3,5,2023,6.4,5.2,92.0,15.0
13,3,5,2023,7.5,5.3,86.0,13.0
14,3,5,2023,8.1,6.0,87.0,6.0
15,3,5,2023,7.5,5.9,90.0,6.0
16,3,5,2023,8.9,6.8,86.0,11.0
17,3,5,2023,9.1,7.7,91.0,14.0
18,3,5,2023,9.4,7.7,89.0,12.0
19,3,5,2023,9.6,6.8,82.0,15.0
20,3,5,2023,8.2,7.6,96.0,3.0
21,3,5,2023,8.3,6.8,90.0,13.0
22,3,5,2023,8.5,6.8,89.0,14.0
23,3,5,2023,8.2,6.7,90.0,10.0
24,3,5,2023,7.7,6.8,94.0,9.0
1,4,5,2023,7.5,6.8,95.0,10.0
2,4,5,2023,7.3,6.4,94.0,13.0
3,4,5,2023,7.4,6.3,93.0,12.0
4,4,5,2023,6.9,6.0,94.0,9.0
5,4,5,2023,5.9,5.5,97.0,8.0
6,4,5,2023,6.2,5.8,97.0,9.0
7,4,5,2023,6.6,5.9,95.0,8.0
8,4,5,2023,7.4,6.2,92.0,9.0
9,4,5,2023,8.0,5.9,87.0,9.0
10,4,5,2023,8.4,5.9,84.0,8.0
11,4,5,2023,8.8,5.5,80.0,8.0
12,4,5,2023,9.8,5.3,73.0,11.0
13,4,5,2023,10.2,5.3,72.0,10.0
14,4,5,2023,10.8,5.0,67.0,7.0
15,4,5,2023,11.2,4.9,65.0,4.0
16,4,5,2023,10.8,5.4,69.0,0.0
17,4,5,2023,11.1,5.4,68.0,3.0
18,4,5,2023,11.2,6.1,71.0,9.0
19,4,5,2023,10.3,7.3,82.0,4.0
20,4,5,2023,9.2,7.9,91.0,3.0
21,4,5,2023,9.0,8.2,95.0,3.0
22,4,5,2023,8.7,8.2,97.0,6.0
23,4,5,2023,8.1,7.9,99.0,6.0
24,4,5,2023,6.7,6.3,97.0,0.0
1,5,5,2023,6.0,5.5,97.0,7.0
2,5,5,2023,5.8,5.3,97.0,4.0
3,5,5,2023,4.8,4.5,98.0,9.0
4,5,5,2023,4.6,4.5,99.0,13.0
5,5,5,2023,4.8,4.6,99.0,12.0
6,5,5,2023,4.2,4.1,99.0,11.0
7,5,5,2023,5.5,5.4,99.0,11.0
8,5,5,2023,6.1,6.1,100.0,9.0
9,5,5,2023,7.2,7.2,100.0,5.0
10,5,5,2023,9.4,8.8,96.0,8.0
11,5,5,2023,10.2,7.3,82.0,3.0
12,5,5,2023,11.3,7.8,79.0,15.0
13,5,5,2023,11.8,8.3,79.0,16.0
14,5,5,2023,13.2,7.4,68.0,15.0
15,5,5,2023,12.7,6.4,65.0,18.0
16,5,5,2023,13.4,6.0,61.0,15.0
17,5,5,2023,13.7,5.5,57.0,16.0
18,5,5,2023,13.2,4.6,56.0,21.0
19,5,5,2023,12.4,3.6,55.0,16.0
20,5,5,2023,10.4,3.9,64.0,11.0
21,5,5,2023,7.8,3.9,76.0,12.0
22,5,5,2023,7.3,3.7,78.0,10.0
23,5,5,2023,7.5,3.5,76.0,4.0
24,5,5,2023,7.0,3.7,80.0,7.0
1,6,5,2023,7.5,3.3,75.0,8.0
2,6,5,2023,6.4,3.3,80.0,7.0
3,6,5,2023,6.3,2.8,78.0,5.0
4,6,5,2023,5.8,3.4,84.0,8.0
5,6,5,2023,5.0,2.9,86.0,13.0
6,6,5,2023,4.3,2.6,89.0,13.0
7,6,5,2023,6.7,4.7,87.0,10.0
8,6,5,2023,8.4,5.6,83.0,9.0
9,6,5,2023,11.2,4.9,65.0,13.0
10,6,5,2023,13.4,6.4,62.0,12.0
11,6,5,2023,14.3,5.6,56.0,8.0
12,6,5,2023,16.1,6.2,52.0,9.0
13,6,5,2023,16.0,6.8,54.0,6.0
14,6,5,2023,16.5,6.3,51.0,6.0
15,6,5,2023,17.0,6.3,49.0,9.0
16,6,5,2023,18.0,7.7,50.0,9.0
17,6,5,2023,17.2,5.8,46.0,13.0
18,6,5,2023,17.2,5.1,44.0,11.0
19,6,5,2023,16.1,5.5,49.0,10.0
20,6,5,2023,13.3,5.7,59.0,12.0
21,6,5,2023,11.9,4.9,62.0,8.0
22,6,5,2023,11.3,4.3,62.0,10.0
23,6,5,2023,11.2,4.25,62.0,9.0
24,6,5,2023,11.1,4.2,62.0,8.0
1,7,5,2023,10.8,4.2,63.0,3.0
2,7,5,2023,11.4,2.9,56.0,6.0
3,7,5,2023,11.1,2.1,54.0,8.0
4,7,5,2023,9.7,2.4,60.0,10.0
5,7,5,2023,9.0,5.0,76.0,12.0
6,7,5,2023,9.5,5.2,74.0,12.0
7,7,5,2023,10.2,5.3,72.0,15.0
8,7,5,2023,11.3,5.8,69.0,9.0
9,7,5,2023,13.8,6.4,60.0,9.0
10,7,5,2023,14.2,7.5,64.0,9.0
11,7,5,2023,15.1,8.7,65.0,9.0
12,7,5,2023,12.1,7.7,74.0,18.0
13,7,5,2023,10.5,8.2,86.0,29.0
14,7,5,2023,10.6,7.1,79.0,30.0
15,7,5,2023,10.3,8.7,90.0,26.0
16,7,5,2023,11.9,9.2,84.0,23.0
17,7,5,2023,13.2,9.3,77.0,22.0
18,7,5,2023,13.2,9.2,77.0,9.0
19,7,5,2023,11.6,8.4,81.0,20.0
20,7,5,2023,9.8,8.2,90.0,24.0
21,7,5,2023,9.4,8.2,92.0,22.0
22,7,5,2023,9.0,8.6,97.0,24.0
23,7,5,2023,9.0,8.8,99.0,19.0
24,7,5,2023,9.2,9.0,99.0,14.0
1,8,5,2023,9.4,8.9,97.0,13.0
2,8,5,2023,9.8,9.2,96.0,9.0
3,8,5,2023,8.75,8.35,97.5,6.5
4,8,5,2023,7.7,7.5,99.0,4.0
5,8,5,2023,6.1,5.9,99.0,8.0
6,8,5,2023,7.0,6.9,100.0,8.0
7,8,5,2023,7.4,7.3,100.0,4.0
8,8,5,2023,11.9,6.7,70.0,12.0
9,8,5,2023,13.8,5.7,58.0,18.0
10,8,5,2023,15.0,5.6,53.0,16.0
11,8,5,2023,16.2,5.7,49.0,15.0
12,8,5,2023,16.2,4.2,45.0,11.0
13,8,5,2023,16.7,4.2,43.0,9.0
14,8,5,2023,18.8,5.9,42.0,7.0
15,8,5,2023,19.6,5.5,39.0,6.0
16,8,5,2023,20.0,5.2,37.0,10.0
17,8,5,2023,19.9,4.8,37.0,14.0
18,8,5,2023,19.5,4.8,38.0,3.0
19,8,5,2023,16.8,9.0,60.0,17.0
20,8,5,2023,15.5,7.8,60.0,8.0
21,8,5,2023,14.1,7.2,63.0,4.0
22,8,5,2023,12.7,3.1,52.0,16.0
23,8,5,2023,11.4,-0.2,45.0,18.0
24,8,5,2023,10.4,-1.1,45.0,15.0
1,9,5,2023,9.9,-1.5,45.0,13.0
2,9,5,2023,9.6,-2.6,42.0,16.0
3,9,5,2023,9.3,-2.1,45.0,16.0
4,9,5,2023,9.1,-1.5,47.0,17.0
5,9,5,2023,8.4,-1.3,50.0,17.0
6,9,5,2023,7.8,-1.1,53.0,19.0
7,9,5,2023,8.6,-1.8,48.0,22.0
8,9,5,2023,10.3,-2.3,41.0,27.0
9,9,5,2023,11.4,-1.7,40.0,22.0
10,9,5,2023,12.0,-1.9,38.0,23.0
11,9,5,2023,12.8,-2.6,34.0,21.0
12,9,5,2023,13.5,-2.1,34.0,21.0
13,9,5,2023,13.7,-2.6,32.0,14.0
14,9,5,2023,15.0,-1.3,32.0,17.0
15,9,5,2023,15.5,0.9,37.0,10.0
16,9,5,2023,15.9,-1.4,30.0,3.0
17,9,5,2023,16.2,-1.6,29.0,3.0
18,9,5,2023,16.4,-0.3,32.0,4.0
19,9,5,2023,15.7,3.0,42.0,5.0
20,9,5,2023,13.8,2.3,45.0,8.0
21,9,5,2023,12.5,3.8,55.0,6.0
22,9,5,2023,10.4,3.5,62.0,7.0
23,9,5,2023,10.7,1.0,51.0,4.0
24,9,5,2023,7.3,3.8,79.0,8.0
1,10,5,2023,6.3,3.6,83.0,8.0
2,10,5,2023,8.1,1.9,65.0,3.0
3,10,5,2023,8.7,-0.8,51.0,4.0
4,10,5,2023,7.7,-0.1,58.0,4.0
5,10,5,2023,5.2,1.7,78.0,7.0
6,10,5,2023,5.0,0.8,74.0,6.0
7,10,5,2023,5.9,3.2,83.0,3.0
8,10,5,2023,10.8,7.5,80.0,0.0
9,10,5,2023,12.8,6.1,64.0,6.0
10,10,5,2023,14.9,3.1,45.0,0.0
11,10,5,2023,16.1,0.4,34.0,3.0
12,10,5,2023,17.8,4.1,40.0,7.0
13,10,5,2023,18.2,4.1,39.0,5.0
14,10,5,2023,19.0,3.3,35.0,11.0
15,10,5,2023,19.0,4.7,39.0,10.0
16,10,5,2023,19.5,8.4,48.0,18.0
17,10,5,2023,19.5,6.8,43.0,21.0
18,10,5,2023,19.2,7.0,45.0,16.0
19,10,5,2023,17.8,6.0,46.0,18.0
20,10,5,2023,16.0,5.1,48.0,12.0
21,10,5,2023,13.2,5.2,58.0,12.0
22,10,5,2023,10.7,5.4,69.0,10.0
23,10,5,2023,10.3,5.7,73.0,10.0
24,10,5,2023,10.5,4.5,66.0,10.0
1,11,5,2023,10.6,3.7,62.0,13.0
2,11,5,2023,11.2,2.9,56.0,14.0
3,11,5,2023,9.3,3.2,66.0,10.0
4,11,5,2023,9.7,3.0,63.0,13.0
5,11,5,2023,8.1,3.4,72.0,13.0
6,11,5,2023,9.6,3.2,64.0,13.0
7,11,5,2023,11.2,4.1,61.0,11.0
8,11,5,2023,12.3,5.5,63.0,11.0
9,11,5,2023,14.1,5.5,56.0,13.0
10,11,5,2023,17.0,7.7,54.0,13.0
11,11,5,2023,19.5,10.4,55.0,11.0
12,11,5,2023,22.6,10.6,46.0,22.0
13,11,5,2023,24.0,10.2,41.0,21.0
14,11,5,2023,25.3,10.0,37.0,14.0
15,11,5,2023,25.8,8.6,33.0,23.0
16,11,5,2023,26.1,9.0,33.0,15.0
17,11,5,2023,25.8,5.8,27.0,16.0
18,11,5,2023,25.5,7.7,32.0,16.0
19,11,5,2023,24.4,8.9,37.0,16.0
20,11,5,2023,21.2,8.6,44.0,16.0
21,11,5,2023,18.7,7.8,49.0,11.0
22,11,5,2023,16.9,8.0,55.0,11.0
23,11,5,2023,16.8,7.0,52.0,8.0
24,11,5,2023,14.4,7.1,61.0,8.0
1,12,5,2023,15.0,6.4,56.0,7.0
2,12,5,2023,14.1,6.4,60.0,10.0
3,12,5,2023,13.2,6.5,64.0,9.0
4,12,5,2023,12.5,6.7,67.0,8.0
5,12,5,2023,10.6,6.8,77.0,9.0
6,12,5,2023,9.7,6.9,82.0,9.0
7,12,5,2023,10.9,7.9,82.0,10.0
8,12,5,2023,14.1,9.6,74.0,11.0
9,12,5,2023,17.7,9.3,58.0,12.0
10,12,5,2023,21.1,11.1,53.0,7.0
11,12,5,2023,23.6,10.2,42.0,5.0
12,12,5,2023,24.7,9.6,38.0,12.0
13,12,5,2023,25.6,11.2,40.0,14.0
14,12,5,2023,26.1,10.4,37.0,7.0
15,12,5,2023,26.9,8.2,30.0,14.0
16,12,5,2023,26.4,9.7,34.0,10.0
17,12,5,2023,25.0,10.7,40.0,20.0
18,12,5,2023,24.1,9.4,39.0,13.0
19,12,5,2023,24.0,10.7,43.0,13.0
20,12,5,2023,22.1,12.2,53.0,8.0
21,12,5,2023,21.0,9.7,48.0,13.0
22,12,5,2023,18.4,9.9,57.0,11.0
23,12,5,2023,18.1,10.1,59.0,13.0
24,12,5,2023,17.9,9.3,57.0,14.0
1,13,5,2023,17.3,9.5,60.0,13.0
2,13,5,2023,16.4,9.5,63.0,15.0
3,13,5,2023,15.9,9.7,66.0,12.0
4,13,5,2023,15.4,9.6,68.0,14.0
5,13,5,2023,15.2,9.5,68.0,14.0
6,13,5,2023,15.0,9.4,69.0,16.0
7,13,5,2023,15.5,9.5,67.0,16.0
8,13,5,2023,16.2,9.3,63.0,22.0
9,13,5,2023,16.4,9.3,63.0,25.0
10,13,5,2023,16.5,8.7,60.0,27.0
11,13,5,2023,16.4,6.8,53.0,23.0
12,13,5,2023,19.2,6.9,44.0,21.0
13,13,5,2023,18.9,9.0,52.0,18.0
14,13,5,2023,19.6,5.7,40.0,19.0
15,13,5,2023,20.8,5.2,36.0,13.0
16,13,5,2023,22.0,5.7,34.0,10.0
17,13,5,2023,22.1,7.0,37.0,8.0
18,13,5,2023,22.0,8.4,41.0,5.0
19,13,5,2023,20.8,7.3,41.0,17.0
20,13,5,2023,18.8,2.0,32.0,22.0
21,13,5,2023,16.8,0.3,32.0,18.0
22,13,5,2023,15.1,2.6,43.0,17.0
23,13,5,2023,14.2,1.1,41.0,17.0
24,13,5,2023,12.9,1.6,46.0,17.0
1,14,5,2023,13.6,-0.2,39.0,27.0
2,14,5,2023,12.4,0.8,45.0,24.0
3,14,5,2023,11.4,0.6,47.0,20.0
4,14,5,2023,10.9,0.6,49.0,22.0
5,14,5,2023,10.5,0.2,49.0,19.0
6,14,5,2023,10.1,0.1,50.0,20.0
7,14,5,2023,10.0,1.1,54.0,18.0
8,14,5,2023,11.2,1.7,52.0,21.0
9,14,5,2023,12.0,2.2,51.0,26.0
10,14,5,2023,12.3,1.9,49.0,27.0
11,14,5,2023,13.2,2.9,49.0,13.0
12,14,5,2023,12.8,2.2,48.0,11.0
13,14,5,2023,13.8,3.9,51.0,7.0
14,14,5,2023,15.3,3.6,45.0,13.0
15,14,5,2023,16.2,0.8,35.0,19.0
16,14,5,2023,16.1,1.9,38.0,16.0
17,14,5,2023,15.3,0.3,36.0,18.0
18,14,5,2023,15.3,0.7,37.0,14.0
19,14,5,2023,14.4,1.5,41.0,12.0
20,14,5,2023,13.8,1.5,43.0,7.0
21,14,5,2023,12.3,2.2,50.0,7.0
22,14,5,2023,11.0,2.0,54.0,7.0
23,14,5,2023,9.8,1.3,55.0,9.0
24,14,5,2023,10.2,0.3,50.0,7.0
1,15,5,2023,7.5,-0.1,58.0,5.0
2,15,5,2023,8.0,-1.8,50.0,9.0
3,15,5,2023,4.9,-0.9,66.0,5.0
4,15,5,2023,3.5,0.9,83.0,4.0
5,15,5,2023,3.5,-0.3,76.0,0.0
6,15,5,2023,2.5,-0.4,81.0,3.0
7,15,5,2023,3.0,1.6,91.0,7.0
8,15,5,2023,7.9,2.7,70.0,6.0
9,15,5,2023,11.8,0.7,46.0,10.0
10,15,5,2023,14.8,0.4,37.0,10.0
11,15,5,2023,16.7,-1.0,30.0,11.0
12,15,5,2023,18.2,1.8,33.0,11.0
13,15,5,2023,19.1,1.1,30.0,16.0
14,15,5,2023,20.4,2.0,29.0,18.0
15,15,5,2023,21.1,1.6,27.0,16.0
16,15,5,2023,21.6,0.2,24.0,20.0
17,15,5,2023,21.7,1.1,25.0,19.0
18,15,5,2023,21.0,0.8,26.0,17.0
19,15,5,2023,19.5,0.2,27.0,14.0
20,15,5,2023,17.2,-1.5,28.0,14.0
21,15,5,2023,13.4,-0.1,39.0,11.0
22,15,5,2023,12.1,0.3,44.0,11.0
23,15,5,2023,10.5,1.6,54.0,11.0
24,15,5,2023,8.6,2.3,65.0,11.0
1,16,5,2023,8.4,2.1,64.0,8.0
2,16,5,2023,6.4,2.2,74.0,11.0
3,16,5,2023,7.0,3.2,77.0,12.0
4,16,5,2023,7.0,3.0,75.0,13.0
5,16,5,2023,7.3,2.5,71.0,13.0
6,16,5,2023,6.1,2.2,76.0,15.0
7,16,5,2023,7.8,3.2,72.0,16.0
8,16,5,2023,9.9,4.3,68.0,14.0
9,16,5,2023,12.9,5.2,59.0,18.0
10,16,5,2023,16.9,5.0,45.0,19.0
11,16,5,2023,18.8,3.9,37.0,25.0
12,16,5,2023,21.1,6.2,38.0,22.0
13,16,5,2023,21.6,5.5,34.0,34.0
14,16,5,2023,22.5,5.8,33.0,24.0
15,16,5,2023,21.6,7.4,40.0,28.0
16,16,5,2023,22.3,7.9,39.0,29.0
17,16,5,2023,21.4,5.6,35.0,30.0
18,16,5,2023,19.6,6.5,42.0,20.0
19,16,5,2023,18.1,5.5,43.0,19.0
20,16,5,2023,16.5,5.4,47.0,18.0
21,16,5,2023,13.6,6.4,61.0,24.0
22,16,5,2023,10.9,5.9,71.0,19.0
23,16,5,2023,9.1,3.1,66.0,26.0
24,16,5,2023,7.5,2.1,68.0,24.0
1,17,5,2023,6.4,1.2,70.0,26.0
2,17,5,2023,5.5,-0.2,67.0,26.0
3,17,5,2023,4.6,-1.4,65.0,23.0
4,17,5,2023,3.6,-1.3,71.0,19.0
5,17,5,2023,2.4,-1.6,74.0,22.0
6,17,5,2023,1.6,-2.5,74.0,19.0
7,17,5,2023,1.9,-3.0,70.0,26.0
8,17,5,2023,3.0,-2.8,66.0,22.0
9,17,5,2023,4.1,-2.7,61.0,22.0
10,17,5,2023,4.7,-2.8,58.0,19.0
11,17,5,2023,5.6,-3.3,52.0,11.0
12,17,5,2023,7.3,-3.5,46.0,21.0
13,17,5,2023,8.2,-2.9,45.0,18.0
14,17,5,2023,9.6,-2.6,42.0,10.0
15,17,5,2023,10.3,-3.5,38.0,3.0
16,17,5,2023,11.4,-0.8,43.0,12.0
17,17,5,2023,11.4,-1.3,41.0,5.0
18,17,5,2023,11.4,-1.8,40.0,3.0
19,17,5,2023,10.1,-0.2,48.0,19.0
20,17,5,2023,8.1,0.1,57.0,14.0
21,17,5,2023,5.6,0.1,68.0,8.0
22,17,5,2023,5.0,-0.1,70.0,4.0
23,17,5,2023,4.2,0.0,74.0,5.0
24,17,5,2023,4.1,-0.9,70.0,5.0
1,18,5,2023,3.4,-1.0,73.0,7.0
2,18,5,2023,3.3,-0.3,77.0,8.0
3,18,5,2023,2.9,-0.5,78.0,8.0
4,18,5,2023,2.0,-1.7,76.0,9.0
5,18,5,2023,2.1,-1.6,77.0,8.0
6,18,5,2023,0.3,-2.5,82.0,11.0
7,18,5,2023,2.0,-1.1,80.0,9.0
8,18,5,2023,5.8,1.2,72.0,10.0
9,18,5,2023,8.2,2.5,67.0,8.0
10,18,5,2023,9.9,0.5,52.0,8.0
11,18,5,2023,11.6,-0.1,44.0,14.0
12,18,5,2023,11.6,3.8,59.0,10.0
13,18,5,2023,12.6,3.4,53.0,14.0
14,18,5,2023,13.4,1.8,45.0,17.0
15,18,5,2023,13.4,1.3,43.0,17.0
16,18,5,2023,12.9,0.6,43.0,20.0
17,18,5,2023,12.6,0.1,42.0,20.0
18,18,5,2023,11.2,-1.2,42.0,22.0
19,18,5,2023,10.5,-0.8,45.0,20.0
20,18,5,2023,8.6,-0.9,51.0,20.0
21,18,5,2023,6.9,0.6,64.0,16.0
22,18,5,2023,5.7,1.4,74.0,16.0
23,18,5,2023,5.5,2.0,78.0,15.0
24,18,5,2023,5.6,2.5,81.0,13.0
1,19,5,2023,4.9,2.7,85.0,14.0
2,19,5,2023,4.9,2.5,84.0,13.0
3,19,5,2023,4.8,2.5,85.0,10.0
4,19,5,2023,5.0,2.7,85.0,9.0
5,19,5,2023,4.9,3.1,88.0,7.0
6,19,5,2023,5.6,3.6,87.0,7.0
7,19,5,2023,7.7,6.2,90.0,9.0
